state,county,year,claim_amount,claim_count
TN,47043.0,1990,3967.55,1
TN,47043.0,1991,31164.09,4
TN,47043.0,1995,24773.5,2
TN,47043.0,1997,41593.350000000006,3
TN,47043.0,1998,4126.33,1
TN,47043.0,1999,29300.0,2
TN,47043.0,2000,22339.46,1
TN,47043.0,2002,10845.59,2
TN,47043.0,2003,12742.26,1
TN,47043.0,2004,146778.47,3
TN,47043.0,2008,0.0,1
TN,47043.0,2010,747383.24,11
TN,47043.0,2011,0.0,1
TN,47043.0,2012,0.0,1
TN,47043.0,2014,461723.35,8
TN,47043.0,2017,164795.75,2
TN,47043.0,2018,506812.33,3
TN,47043.0,2019,638693.31,7
TN,47043.0,2020,433291.44000000006,2
TN,47043.0,2021,729742.89,9
TN,47043.0,2022,5765.74,1
TN,47043.0,2024,9922.33,1
TN,47043.0,2025,6523.15,2
TN,47045.0,1978,7500.34,4
TN,47045.0,1979,4766.26,1
TN,47045.0,1981,23126.55,3
TN,47045.0,1990,11613.18,2
TN,47045.0,1992,6202.91,1
TN,47045.0,1997,317012.12,34
TN,47045.0,1998,10569.28,6
TN,47045.0,2001,78657.01000000001,13
TN,47045.0,2002,3660.91,2
TN,47045.0,2003,24389.000000000004,5
TN,47045.0,2009,21304.47,1
TN,47045.0,2010,1947107.7,79
TN,47045.0,2011,1887882.02,86
TN,47045.0,2012,0.0,1
TN,47045.0,2016,85549.64,9
TN,47045.0,2017,11160.58,1
TN,47045.0,2019,90283.81,3
TN,47045.0,2020,0.0,1
TN,47045.0,2025,124077.01,13
TN,47047.0,1984,48.1,1
TN,47047.0,1986,0.0,1
TN,47047.0,1991,1136.93,1
TN,47047.0,1996,0.0,1
TN,47047.0,1997,28070.88,2
TN,47047.0,1998,23029.9,2
TN,47047.0,1999,4422.8099999999995,1
TN,47047.0,2001,2512.3,1
TN,47047.0,2002,12600.0,1
TN,47047.0,2010,80827.62,3
TN,47047.0,2011,24058.9,3
TN,47047.0,2012,0.0,2
TN,47047.0,2014,76950.38,2
TN,47047.0,2015,50527.15,1
TN,47047.0,2016,150829.09,2
TN,47047.0,2018,25116.719999999998,1
TN,47047.0,2023,251604.82,1
TN,47051.0,1979,39867.45,1
TN,47051.0,1990,21300.0,1
TN,47051.0,1993,2697.5,1
TN,47051.0,1994,3270.01,3
TN,47051.0,1995,2627.95,2
TN,47051.0,1997,1086.02,2
TN,47051.0,1998,633.46,2
TN,47051.0,2003,46495.57,1
TN,47051.0,2004,12245.75,1
TN,47051.0,2008,12815.380000000001,2
TN,47051.0,2010,8967.74,1
TN,47051.0,2011,3369.97,2
TN,47051.0,2013,7945.07,1
TN,47051.0,2014,0.0,1
TN,47051.0,2015,1641.1599999999999,3
TN,47051.0,2017,13062.5,2
TN,47051.0,2019,41975.67,4
TN,47051.0,2021,3238.39,1
TN,47053.0,1978,6363.73,2
TN,47053.0,1979,78674.75,23
TN,47053.0,1980,1574.9099999999999,2
TN,47053.0,1981,9327.92,3
TN,47053.0,1982,287778.5,26
TN,47053.0,1983,4065.7799999999997,11
TN,47053.0,1984,0.0,1
TN,47053.0,1986,443.15,1
TN,47053.0,1987,0.0,1
TN,47053.0,1990,227528.66,37
TN,47053.0,1991,0.0,2
TN,47053.0,1992,0.0,2
TN,47053.0,1996,19743.96,4
TN,47053.0,1997,7000.0,1
TN,47053.0,1998,94174.78,13
TN,47053.0,1999,5364.18,1
TN,47053.0,2001,169448.22,13
TN,47053.0,2002,0.0,2
TN,47053.0,2003,12272.220000000001,2
TN,47053.0,2004,35133.619999999995,1
TN,47053.0,2006,4421.81,1
TN,47053.0,2007,0.0,1
TN,47053.0,2009,6085.56,1
TN,47053.0,2010,1881798.74,54
TN,47053.0,2015,94663.01999999999,2
TN,47053.0,2016,93288.31,4
TN,47053.0,2017,0.0,2
TN,47053.0,2018,1331.35,1
TN,47053.0,2019,75354.8,3
TN,47053.0,2020,17831.88,2
TN,47053.0,2021,0.0,1
TN,47053.0,2023,3089.33,1
TN,47053.0,2025,0.0,1
TN,47055.0,1989,0.0,2
TN,47055.0,1998,0.0,1
TN,47055.0,1999,2863.12,1
TN,47055.0,2001,2733.74,1
TN,47055.0,2002,480.87,2
TN,47055.0,2003,10745.25,4
TN,47055.0,2004,86719.67,3
TN,47055.0,2006,9609.65,1
TN,47055.0,2010,26818.68,1
TN,47055.0,2011,2837.54,2
TN,47055.0,2014,3450.98,2
TN,47055.0,2016,50125.78,1
TN,47055.0,2017,67703.93,1
TN,47055.0,2018,33063.59,1
TN,47055.0,2019,104625.29,3
TN,47055.0,2020,2385.55,2
TN,47055.0,2021,38090.6,1
TN,47057.0,2019,11250.4,1
TN,47057.0,2020,13257.35,1
TN,47059.0,1979,200.0,1
TN,47059.0,1984,44036.82,4
TN,47059.0,1995,17295.07,1
TN,47059.0,2001,43314.61,6
TN,47059.0,2003,0.0,1
TN,47059.0,2004,79185.23000000001,3
TN,47059.0,2005,1501.32,1
TN,47059.0,2006,10002.1,2
TN,47059.0,2011,7016.39,2
TN,47059.0,2013,1843.79,1
TN,47059.0,2019,15907.0,3
TN,47059.0,2020,7397.08,2
TN,47059.0,2022,0.0,1
TN,47059.0,2024,1137500.09,7
TN,47061.0,1994,0.0,1
TN,47061.0,2018,0.0,1
TN,47061.0,2019,35749.83,1
TN,47063.0,1980,1240.17,1
TN,47063.0,1982,2037.47,2
TN,47063.0,1983,39223.89,1
TN,47063.0,1989,3103.0,1
TN,47063.0,1994,0.0,1
TN,47063.0,1996,0.0,1
TN,47063.0,1997,26678.309999999998,1
TN,47063.0,1999,0.0,1
TN,47063.0,2000,0.0,2
TN,47063.0,2004,7067.79,1
TN,47063.0,2009,6579.73,1
TN,47063.0,2011,961.81,2
TN,47063.0,2012,7271.62,2
TN,47063.0,2013,761.75,1
TN,47063.0,2014,18824.17,1
TN,47063.0,2019,85537.48,4
TN,47063.0,2020,4655.43,1
TN,47063.0,2023,71355.49,2
TN,47065.0,1978,39418.049999999996,20
TN,47065.0,1979,90523.18000000001,32
TN,47065.0,1980,139380.57,85
TN,47065.0,1981,2933.1,2
TN,47065.0,1982,101089.45,30
TN,47065.0,1983,48070.91,10
TN,47065.0,1984,275307.77,39
TN,47065.0,1985,9673.77,3
TN,47065.0,1986,300.0,1
TN,47065.0,1987,900.0,4
TN,47065.0,1988,25955.34,15
TN,47065.0,1989,36243.19,6
TN,47065.0,1990,1577914.9,129
TN,47065.0,1991,3850.18,3
TN,47065.0,1992,508.97,3
TN,47065.0,1993,6047.03,2
TN,47065.0,1994,1575268.09,214
TN,47065.0,1995,480648.69,71
TN,47065.0,1996,573240.21,57
TN,47065.0,1997,90326.34999999999,10
TN,47065.0,1998,104188.31999999999,16
TN,47065.0,1999,100219.09999999999,12
TN,47065.0,2000,204936.09,18
TN,47065.0,2001,11763.52,4
TN,47065.0,2002,30487.97,8
TN,47065.0,2003,9185511.68,304
TN,47065.0,2004,1061759.17,70
TN,47065.0,2005,10100.57,4
TN,47065.0,2007,29595.809999999998,6
TN,47065.0,2008,0.0,1
TN,47065.0,2009,7078419.2299999995,227
TN,47065.0,2010,45471.869999999995,7
TN,47065.0,2011,272800.22,30
TN,47065.0,2012,976725.3999999999,34
TN,47065.0,2013,644140.35,44
TN,47065.0,2014,9967.7,2
TN,47065.0,2015,651112.39,48
TN,47065.0,2016,14356.72,2
TN,47065.0,2017,30068.219999999998,6
TN,47065.0,2018,520860.41,29
TN,47065.0,2019,55958.68,9
TN,47065.0,2020,701469.57,54
TN,47065.0,2021,64627.619999999995,8
TN,47065.0,2022,108865.98,4
TN,47065.0,2024,112727.42,4
TN,47065.0,2025,0.0,1
TN,47067.0,2002,53713.61,3
TN,47067.0,2013,26116.01,1
TN,47067.0,2015,100063.56,4
TN,47067.0,2017,14457.09,1
TN,47067.0,2018,27598.69,1
TN,47067.0,2019,15265.68,3
TN,47067.0,2020,20284.06,2
TN,47067.0,2025,0.0,1
TN,47069.0,2010,10818.04,2
TN,47069.0,2011,1494.59,1
TN,47071.0,1980,32454.13,9
TN,47071.0,1983,33322.31,3
TN,47071.0,1984,82801.53,7
TN,47071.0,1990,268373.87,24
TN,47071.0,1991,120206.28,23
TN,47071.0,1992,542.14,1
TN,47071.0,1994,36690.68,2
TN,47071.0,2002,2950.76,2
TN,47071.0,2003,303038.08999999997,14
TN,47071.0,2004,491013.78,26
TN,47071.0,2005,25600.0,1
TN,47071.0,2010,2507.55,2
TN,47071.0,2011,442.48,1
TN,47071.0,2012,0.0,1
TN,47071.0,2013,0.0,2
TN,47071.0,2015,0.0,2
TN,47071.0,2018,8986.65,2
TN,47071.0,2019,2125861.61,68
TN,47071.0,2020,186100.91999999998,15
TN,47071.0,2021,135435.47,3
TN,47073.0,1984,0.0,1
TN,47073.0,1994,3940.59,1
TN,47073.0,1997,3236.58,1
TN,47073.0,1998,3435.06,2
TN,47073.0,2010,0.0,1
TN,47073.0,2013,5624.61,2
TN,47073.0,2018,2415.25,1
TN,47073.0,2019,26733.82,5
TN,47073.0,2021,44776.53,1
TN,47073.0,2022,18076.06,1
TN,47075.0,1987,13240.7,2
TN,47075.0,1991,3479.87,3
TN,47075.0,1992,1333.01,2
TN,47075.0,1994,0.0,1
TN,47075.0,2000,0.0,1
TN,47075.0,2001,73222.91,5
TN,47075.0,2002,12882.08,2
TN,47075.0,2003,3164.42,1
TN,47075.0,2004,32225.5,1
TN,47075.0,2005,0.0,1
TN,47075.0,2010,1160275.17,52
TN,47075.0,2011,25863.73,2
TN,47075.0,2013,21453.89,1
TN,47075.0,2014,10046.01,5
TN,47075.0,2016,22735.79,3
TN,47075.0,2017,0.0,1
TN,47075.0,2019,54304.0,1
TN,47075.0,2021,6901.06,1
TN,47075.0,2023,65576.03,2
TN,47075.0,2024,0.0,1
TN,47077.0,2006,45413.46,1
TN,47077.0,2010,239009.40999999997,5
TN,47077.0,2015,18528.23,1
TN,47077.0,2017,50392.33,1
TN,47077.0,2018,17390.26,1
TN,47077.0,2020,0.0,1
TN,47077.0,2021,88511.25,6
TN,47077.0,2025,0.0,1
TN,47079.0,1979,3603.15,2
TN,47079.0,1980,221.51,1
TN,47079.0,1989,1568.28,1
TN,47079.0,1990,1841.0,1
TN,47079.0,1991,3920.26,2
TN,47079.0,1998,19213.0,6
TN,47079.0,2001,0.0,1
TN,47079.0,2003,3109.07,1
TN,47079.0,2008,4181.55,1
TN,47079.0,2010,0.0,1
TN,47079.0,2011,3893.87,2
TN,47079.0,2012,8741.57,1
TN,47079.0,2013,45074.22,2
TN,47079.0,2015,0.0,1
TN,47079.0,2019,16411.91,1
TN,47079.0,2023,8000.07,2
TN,47079.0,2024,11782.48,3
TN,47079.0,2025,0.0,1
TN,47081.0,1984,0.0,1
TN,47081.0,1991,8884.83,4
TN,47081.0,2009,30553.160000000003,2
TN,47081.0,2010,564291.47,13
TN,47081.0,2014,24190.32,2
TN,47081.0,2017,16096.65,1
TN,47081.0,2018,0.0,1
TN,47081.0,2019,38456.95,3
TN,47081.0,2021,3937704.45,27
TN,47083.0,1979,8205.19,8
TN,47083.0,1981,61157.479999999996,22
TN,47083.0,1982,0.0,1
TN,47083.0,1984,0.0,1
TN,47083.0,1997,17611.38,3
TN,47083.0,1998,32125.68,2
TN,47083.0,2001,4909.49,1
TN,47083.0,2008,2307.94,1
TN,47083.0,2010,800984.05,12
TN,47083.0,2011,55691.5,3
TN,47083.0,2013,105851.73,3
TN,47083.0,2017,53196.88,1
TN,47083.0,2021,497135.73000000004,6
TN,47085.0,1984,8489.43,3
TN,47085.0,1997,0.0,1
TN,47085.0,2002,0.0,1
TN,47085.0,2003,11846.29,1
TN,47085.0,2010,1209401.3,72
TN,47085.0,2018,0.0,1
TN,47085.0,2019,2207079.12,47
TN,47085.0,2021,12171046.84,107
TN,47085.0,2022,0.0,1
TN,47085.0,2024,55992.54,1
TN,47087.0,1982,1926.5,1
TN,47087.0,2010,1092893.68,10
TN,47087.0,2018,102096.73,2
TN,47087.0,2021,13634.349999999999,2
TN,47087.0,2025,0.0,3
TN,47089.0,1982,270.6,1
TN,47089.0,1983,1318.53,2
TN,47089.0,1984,19148.0,1
TN,47089.0,1994,20240.760000000002,4
TN,47089.0,1997,744.21,1
TN,47089.0,2002,0.0,1
TN,47089.0,2003,8078.04,1
TN,47089.0,2011,83439.73999999999,4
TN,47089.0,2013,17773.76,1
TN,47089.0,2017,0.0,1
TN,47089.0,2019,90938.0,5
TN,47089.0,2020,11294.16,1
TN,47089.0,2023,14993.79,1
TN,47091.0,1981,0.0,1
TN,47091.0,1984,5131.7,1
TN,47091.0,1995,2506.77,1
TN,47091.0,1997,12306.39,1
TN,47091.0,2001,8503.79,1
TN,47091.0,2003,37165.7,3
TN,47091.0,2012,2325.87,1
TN,47091.0,2013,260813.06999999998,5
TN,47091.0,2017,35259.5,1
TN,47091.0,2019,10670.720000000001,2
TN,47091.0,2023,1832.57,1
TN,47091.0,2024,1732639.64,32
TN,47093.0,1978,4609.23,5
TN,47093.0,1979,99084.07,9
TN,47093.0,1980,1658.5900000000001,2
TN,47093.0,1981,60450.39,7
TN,47093.0,1982,583985.33,50
TN,47093.0,1983,2466.35,4
TN,47093.0,1984,93801.93,37
TN,47093.0,1985,0.0,1
TN,47093.0,1987,3101.48,4
TN,47093.0,1988,0.0,2
TN,47093.0,1989,4189.07,4
TN,47093.0,1990,4910.96,5
TN,47093.0,1992,10345.75,3
TN,47093.0,1994,46883.58,15
TN,47093.0,1997,106502.6,13
TN,47093.0,1998,902400.3400000001,79
TN,47093.0,1999,134055.75,11
TN,47093.0,2000,6894.06,2
TN,47093.0,2001,62235.97,4
TN,47093.0,2002,118665.29000000001,23
TN,47093.0,2003,561619.23,56
TN,47093.0,2004,77364.59,9
TN,47093.0,2006,40696.5,2
TN,47093.0,2008,9935.630000000001,3
TN,47093.0,2009,187171.29,11
TN,47093.0,2010,10906.61,4
TN,47093.0,2011,2250529.04,97
TN,47093.0,2012,42828.55,4
TN,47093.0,2013,110614.76,15
TN,47093.0,2014,0.0,1
TN,47093.0,2015,9875.87,1
TN,47093.0,2016,10297.71,2
TN,47093.0,2017,2812.4,3
TN,47093.0,2018,7715.1900000000005,3
TN,47093.0,2019,1184843.21,54
TN,47093.0,2020,664441.12,27
TN,47093.0,2021,73180.86,10
TN,47093.0,2022,121717.3,9
TN,47093.0,2023,0.0,1
TN,47093.0,2024,289722.25,5
TN,47095.0,1979,5986.57,5
TN,47095.0,1983,5969.82,1
TN,47095.0,1995,21529.36,3
TN,47095.0,1996,5897.23,1
TN,47095.0,1997,18280.82,2
TN,47095.0,2002,21039.64,3
TN,47095.0,2003,5037.61,1
TN,47095.0,2011,235336.52000000002,11
TN,47095.0,2013,49939.42,1
TN,47095.0,2019,2000.0,1
TN,47097.0,1978,1628.44,2
TN,47097.0,1979,57517.64,35
TN,47097.0,1980,6858.44,3
TN,47097.0,1982,8908.3,5
TN,47097.0,1983,48980.41,18
TN,47097.0,1984,37616.28,16
TN,47097.0,1989,87.36,2
TN,47097.0,1990,9777.34,3
TN,47097.0,1991,120493.36,19
TN,47097.0,1993,3589.07,1
TN,47097.0,1994,164627.27,21
TN,47097.0,1995,296840.94,29
TN,47097.0,1996,122486.64,11
TN,47097.0,1997,736046.35,52
TN,47097.0,1998,14203.14,3
TN,47097.0,2001,7523.95,2
TN,47097.0,2002,106688.86,11
TN,47097.0,2003,9087.779999999999,3
TN,47097.0,2005,39423.25,4
TN,47097.0,2008,164644.58000000002,7
TN,47097.0,2009,0.0,1
TN,47097.0,2010,47900.0,2
TN,47097.0,2011,1905795.7,58
TN,47097.0,2013,423046.24,3
TN,47097.0,2014,56773.21,1
TN,47097.0,2016,58220.3,4
TN,47097.0,2017,21358.68,1
TN,47097.0,2018,2379.7,1
TN,47097.0,2019,97358.58,2
TN,47097.0,2024,0.0,1
TN,47099.0,1998,471686.42000000004,10
TN,47099.0,2000,0.0,1
TN,47099.0,2001,11673.779999999999,2
TN,47099.0,2002,75331.55,8
TN,47099.0,2003,67034.82,5
TN,47099.0,2004,69599.48,3
TN,47099.0,2009,12117.69,2
TN,47099.0,2010,7636.77,4
TN,47101.0,1991,0.0,1
TN,47101.0,2003,31835.71,3
TN,47101.0,2010,218351.73,8
TN,47101.0,2014,165800.93,4
TN,47101.0,2015,5500.94,1
TN,47101.0,2020,49767.95,1
TN,47101.0,2021,6171.26,1
TN,47103.0,1978,96.5,1
TN,47103.0,1983,0.0,1
TN,47103.0,1990,151944.92,14
TN,47103.0,1991,9246.79,3
TN,47103.0,1992,0.0,1
TN,47103.0,1993,924.0,1
TN,47103.0,1994,4612.7,3
TN,47103.0,1996,82.25,1
TN,47103.0,1997,12600.0,1
TN,47103.0,2000,5871.5599999999995,1
TN,47103.0,2002,618.0,2
TN,47103.0,2003,10997.0,2
TN,47103.0,2004,2931.03,1
TN,47103.0,2015,14440.97,1
TN,47103.0,2016,15785.7,2
TN,47103.0,2017,26670.27,1
TN,47103.0,2019,214822.91999999998,5
TN,47103.0,2020,33611.41,1
TN,47103.0,2021,43789.02,3
TN,47103.0,2022,17291.39,1
TN,47103.0,2025,0.0,2
TN,47105.0,1978,0.0,1
TN,47105.0,1993,689.5,1
TN,47105.0,1994,2171.2,2
TN,47105.0,1998,8762.65,3
TN,47105.0,1999,7832.790000000001,3
TN,47105.0,2002,118336.34,8
TN,47105.0,2003,26878.7,6
TN,47105.0,2006,84115.20999999999,4
TN,47105.0,2009,3125.42,1
TN,47105.0,2010,0.0,1
TN,47105.0,2012,82030.97,2
TN,47105.0,2013,41459.01,4
TN,47105.0,2015,0.0,1
TN,47105.0,2018,15948.24,1
TN,47105.0,2019,110728.43,5
TN,47105.0,2020,6858.77,1
TN,47105.0,2023,649.54,1
TN,47107.0,1984,4525.66,2
TN,47107.0,1987,5465.22,1
TN,47107.0,1990,1761.88,1
TN,47107.0,1994,78011.62,16
TN,47107.0,1997,0.0,1
TN,47107.0,1999,4357.110000000001,2
TN,47107.0,2001,0.0,1
TN,47107.0,2003,241834.98,13
TN,47107.0,2009,2871.17,1
TN,47107.0,2018,12094.42,2
TN,47109.0,1982,2439.0,1
TN,47109.0,1983,204.32,2
TN,47109.0,1990,7700.55,1
TN,47109.0,2001,24540.08,1
TN,47109.0,2003,1730.17,1
TN,47109.0,2010,37211.56,4
TN,47109.0,2011,26638.6,1
TN,47109.0,2014,19640.23,2
TN,47109.0,2020,695669.01,4
TN,47111.0,2002,7319.110000000001,2
TN,47111.0,2010,188748.01,14
TN,47111.0,2011,0.0,1
TN,47111.0,2015,13199.77,1
TN,47111.0,2016,4595.83,1
TN,47111.0,2022,7985.11,1
TN,47113.0,1979,21987.39,9
TN,47113.0,1980,49196.33,6
TN,47113.0,1982,700.15,1
TN,47113.0,1983,2416.25,2
TN,47113.0,1984,4328.49,1
TN,47113.0,1987,133338.32,11
TN,47113.0,1988,18557.5,5
TN,47113.0,1989,1323.62,1
TN,47113.0,1990,27451.440000000002,6
TN,47113.0,1991,0.0,1
TN,47113.0,1992,31510.41,4
TN,47113.0,1997,131612.63,18
TN,47113.0,1999,49766.19,2
TN,47113.0,2001,148089.26,9
TN,47113.0,2002,69793.69,6
TN,47113.0,2007,2700.0,2
TN,47113.0,2008,0.0,1
TN,47113.0,2009,4166.35,1
TN,47113.0,2010,1603379.8499999999,52
TN,47113.0,2011,192827.2,7
TN,47113.0,2012,5091.97,1
TN,47113.0,2013,13316.59,2
TN,47113.0,2014,188002.43,8
TN,47113.0,2016,6999.16,1
TN,47113.0,2017,6505.25,1
TN,47113.0,2018,16496.32,2
TN,47113.0,2019,186369.75,3
TN,47113.0,2021,176798.2,1
TN,47113.0,2022,138897.09,4
TN,47113.0,2023,2532.53,1
TN,47115.0,1979,2437.0,2
TN,47115.0,1980,2776.42,6
TN,47115.0,1982,3427.0,2
TN,47115.0,1990,31772.68,6
TN,47115.0,1994,15180.85,2
TN,47115.0,1995,3050.0,1
TN,47115.0,1998,9107.82,1
TN,47115.0,1999,5383.65,1
TN,47115.0,2000,21716.809999999998,2
TN,47115.0,2001,0.0,1
TN,47115.0,2002,9218.55,2
TN,47115.0,2003,408398.65,27
TN,47115.0,2004,37589.39,13
TN,47115.0,2005,0.0,1
TN,47115.0,2009,11447.04,1
TN,47115.0,2012,3439.21,1
TN,47115.0,2013,231491.73,15
TN,47115.0,2014,0.0,1
TN,47115.0,2015,62020.11,2
TN,47115.0,2017,20552.46,2
TN,47115.0,2018,4625.9400000000005,1
TN,47115.0,2019,54572.31,2
TN,47115.0,2020,257288.02,23
TN,47115.0,2021,7910.42,2
TN,47117.0,1989,21969.05,3
TN,47117.0,1991,5242.73,2
TN,47117.0,1996,6413.2,2
TN,47117.0,1999,56110.39,7
TN,47117.0,2000,15841.580000000002,2
TN,47117.0,2001,7851.53,1
TN,47117.0,2002,224669.09,10
TN,47117.0,2003,90749.18,10
TN,47117.0,2004,16947.89,2
TN,47117.0,2009,1159.51,1
TN,47117.0,2010,34469.72,3
TN,47117.0,2013,12520.429999999998,1
TN,47117.0,2017,0.0,1
TN,47117.0,2020,8917.15,1
TN,47117.0,2022,12599.220000000001,2
TN,47117.0,2025,0.0,2
TN,47119.0,1978,1040.12,1
TN,47119.0,1980,6409.65,3
TN,47119.0,1981,0.0,1
TN,47119.0,1983,0.0,1
TN,47119.0,1984,685.0,1
TN,47119.0,1989,7561.27,3
TN,47119.0,1990,23657.41,3
TN,47119.0,1991,143156.58,12
TN,47119.0,1993,1900.0,1
TN,47119.0,1994,18705.48,4
TN,47119.0,1995,0.0,1
TN,47119.0,1997,11540.670000000002,1
TN,47119.0,1999,14380.75,5
TN,47119.0,2001,26571.96,2
TN,47119.0,2002,435166.95,24
TN,47119.0,2003,274582.04,25
TN,47119.0,2004,11840.83,3
TN,47119.0,2009,111634.79999999999,12
TN,47119.0,2010,1172637.88,54
TN,47119.0,2011,6504.14,1
TN,47119.0,2013,0.0,1
TN,47119.0,2014,35289.83,4
TN,47119.0,2015,0.0,2
TN,47119.0,2018,27766.89,1
TN,47119.0,2019,78495.97,5
TN,47119.0,2020,391186.39,14
TN,47119.0,2021,450652.36,9
TN,47119.0,2022,19938.03,1
TN,47119.0,2023,9359.640000000001,1
TN,47121.0,1982,2516.2,1
TN,47121.0,2011,0.0,1
TN,47121.0,2017,15212.63,1
TN,47123.0,1978,1158.45,1
TN,47123.0,1979,105.0,1
TN,47123.0,1999,6161.55,1
TN,47123.0,2002,0.0,1
TN,47123.0,2003,5750.22,3
TN,47123.0,2009,0.0,1
TN,47123.0,2019,39128.97,2
TN,47123.0,2020,50197.33,4
TN,47123.0,2023,6908.64,1
TN,47123.0,2024,110850.36,1
TN,47125.0,1978,65438.09999999999,6
TN,47125.0,1979,129352.86,8
TN,47125.0,1981,19290.22,4
TN,47125.0,1982,16994.38,1
TN,47125.0,1983,12110.779999999999,4
TN,47125.0,1984,61500.66,12
TN,47125.0,1990,4000.0,2
TN,47125.0,1996,5602.11,2
TN,47125.0,1997,16163.58,3
TN,47125.0,1998,83496.71,3
TN,47125.0,2001,33770.74,4
TN,47125.0,2002,16349.91,3
TN,47125.0,2003,151.35,1
TN,47125.0,2005,0.0,1
TN,47125.0,2007,0.0,1
TN,47125.0,2009,110393.95999999999,18
TN,47125.0,2010,6772511.18,117
TN,47125.0,2011,85307.33,15
TN,47125.0,2012,11677.42,4
TN,47125.0,2013,213041.78999999998,15
TN,47125.0,2014,42214.350000000006,5
TN,47125.0,2015,3983.02,4
TN,47125.0,2016,107158.32999999999,14
TN,47125.0,2017,45375.52,7
TN,47125.0,2018,33586.83,1
TN,47125.0,2019,4432.94,2
TN,47125.0,2020,23162.93,2
TN,47125.0,2021,16627.11,3
TN,47125.0,2022,26877.72,1
TN,47125.0,2024,64156.31,7
TN,47125.0,2025,539162.6900000001,36
TN,47129.0,1979,240.0,1
TN,47129.0,1990,958.48,1
TN,47129.0,1993,79.95,1
TN,47129.0,2003,13706.55,2
TN,47129.0,2011,984.54,1
TN,47129.0,2013,4002.69,1
TN,47129.0,2018,37981.54,1
TN,47131.0,1978,0.0,3
TN,47131.0,1979,24000.53,1
TN,47131.0,1981,2510.8,1
TN,47131.0,1983,0.0,1
TN,47131.0,1984,68836.01000000001,23
TN,47131.0,1985,56475.3,8
TN,47131.0,1986,40354.490000000005,7
TN,47131.0,1988,2698.0,1
TN,47131.0,1990,37834.89,4
TN,47131.0,1991,7192.41,1
TN,47131.0,1993,4070.0,1
TN,47131.0,1996,196927.88,6
TN,47131.0,1997,276770.36,22
TN,47131.0,1998,14067.72,7
TN,47131.0,2001,42305.1,8
TN,47131.0,2002,20228.43,1
TN,47131.0,2003,10000.0,3
TN,47131.0,2004,1804.27,1
TN,47131.0,2006,315499.35000000003,12
TN,47131.0,2008,31269.0,2
TN,47131.0,2009,95310.48999999999,2
TN,47131.0,2010,133742.38,3
TN,47131.0,2011,90003.27,8
TN,47131.0,2013,17730.21,3
TN,47131.0,2015,227388.30000000002,8
TN,47131.0,2016,30109.58,3
TN,47131.0,2018,8114.42,2
TN,47131.0,2019,142581.4,8
TN,47131.0,2021,11626.89,2
TN,47131.0,2023,1052204.63,13
TN,47131.0,2024,11862.74,1
TN,47131.0,2025,219261.31999999998,9
TN,47133.0,1980,231.9,1
TN,47133.0,1999,6306.96,1
TN,47133.0,2003,2626.31,1
TN,47133.0,2009,3500.0,1
TN,47133.0,2010,98591.81999999999,3
TN,47133.0,2012,8139.38,1
TN,47133.0,2021,40016.829999999994,3
TN,47135.0,1991,149.65,1
TN,47135.0,2003,117035.47,6
TN,47135.0,2004,57453.329999999994,11
TN,47135.0,2005,0.0,1
TN,47135.0,2010,1005655.29,37
TN,47135.0,2011,394542.37,19
TN,47135.0,2014,5262.07,3
TN,47135.0,2016,9274.6,2
TN,47135.0,2019,916780.37,26
TN,47135.0,2020,10260.24,3
TN,47135.0,2021,7420.69,3
TN,47139.0,1994,64704.06,3
TN,47139.0,1995,68860.61,7
TN,47139.0,2003,222191.34,15
TN,47139.0,2004,81645.5,6
TN,47139.0,2013,50297.060000000005,5
TN,47139.0,2015,34506.91,2
TN,47139.0,2020,115358.45,5
TN,47141.0,1989,0.0,1
TN,47141.0,1998,4475.33,1
TN,47141.0,2002,2015.1,1
TN,47141.0,2009,14980.55,2
TN,47141.0,2010,495999.73,8
TN,47141.0,2011,3011.55,1
TN,47141.0,2012,2862.98,1
TN,47141.0,2013,0.0,1
TN,47141.0,2015,99845.26999999999,3
TN,47141.0,2016,18356.93,2
TN,47141.0,2018,381.46,1
TN,47141.0,2019,26305.489999999998,1
TN,47141.0,2020,41156.18,1
TN,47141.0,2021,323136.62,6
TN,47141.0,2023,81346.94,3
TN,47143.0,1980,46500.0,1
TN,47143.0,1982,0.0,1
TN,47143.0,1990,84799.99,7
TN,47143.0,1991,2545.14,1
TN,47143.0,1992,2518.24,2
TN,47143.0,1993,3432.54,4
TN,47143.0,1997,3726.3,1
TN,47143.0,2001,0.0,1
TN,47143.0,2002,1679.51,1
TN,47143.0,2003,55636.69,20
TN,47143.0,2004,318756.86,17
TN,47143.0,2012,0.0,2
TN,47143.0,2013,136821.97999999998,6
TN,47143.0,2014,24953.2,2
TN,47143.0,2015,0.0,2
TN,47143.0,2019,1000910.21,12
TN,47143.0,2021,0.0,1
TN,47143.0,2023,5111.95,1
TN,47145.0,1978,216.35,1
TN,47145.0,1990,279640.51999999996,9
TN,47145.0,1991,10523.27,1
TN,47145.0,1994,1607.71,1
TN,47145.0,1998,4790.46,3
TN,47145.0,1999,11542.150000000001,3
TN,47145.0,2002,13604.34,4
TN,47145.0,2003,60920.04,4
TN,47145.0,2004,37176.75,1
TN,47145.0,2011,9518.41,2
TN,47145.0,2012,10108.14,1
TN,47145.0,2013,0.0,1
