propertyState,countyCode,Year,totalPremium,totalPolicies
AR,5001.0,2015,148842,271
AR,5001.0,2016,139085,236
AR,5001.0,2017,157225,202
AR,5001.0,2018,149026,177
AR,5001.0,2019,134966,152
AR,5001.0,2020,136673,141
AR,5001.0,2021,103917,127
AR,5001.0,2022,84003,121
AR,5001.0,2023,74254,110
AR,5001.0,2024,73444,102
AR,5003.0,2015,62830,97
AR,5003.0,2016,59811,98
AR,5003.0,2017,55784,91
AR,5003.0,2018,60488,91
AR,5003.0,2019,59115,82
AR,5003.0,2020,49394,67
AR,5003.0,2021,48813,63
AR,5003.0,2022,45495,69
AR,5003.0,2023,44312,69
AR,5003.0,2024,41895,58
AR,5005.0,2015,187041,193
AR,5005.0,2016,163738,176
AR,5005.0,2017,162288,170
AR,5005.0,2018,163112,157
AR,5005.0,2019,150111,129
AR,5005.0,2020,156047,124
AR,5005.0,2021,157271,124
AR,5005.0,2022,172199,171
AR,5005.0,2023,157380,148
AR,5005.0,2024,166758,149
AR,5007.0,2015,592390,756
AR,5007.0,2016,648606,756
AR,5007.0,2017,656761,744
AR,5007.0,2018,622633,681
AR,5007.0,2019,605200,674
AR,5007.0,2020,615868,613
AR,5007.0,2021,738158,680
AR,5007.0,2022,667193,664
AR,5007.0,2023,584806,606
AR,5007.0,2024,605937,599
AR,5009.0,2015,103430,83
AR,5009.0,2016,110785,75
AR,5009.0,2017,125327,74
AR,5009.0,2018,142270,68
AR,5009.0,2019,118073,66
AR,5009.0,2020,82117,47
AR,5009.0,2021,67516,35
AR,5009.0,2022,73715,37
AR,5009.0,2023,70556,40
AR,5009.0,2024,73577,36
AR,5011.0,2015,31272,55
AR,5011.0,2016,31488,52
AR,5011.0,2017,33421,49
AR,5011.0,2018,25120,38
AR,5011.0,2019,40237,35
AR,5011.0,2020,45271,32
AR,5011.0,2021,47257,31
AR,5011.0,2022,24442,33
AR,5011.0,2023,23512,32
AR,5011.0,2024,23159,27
AR,5013.0,2015,2330,8
AR,5013.0,2016,1890,6
AR,5013.0,2017,1838,5
AR,5013.0,2018,1650,4
AR,5013.0,2019,1987,4
AR,5013.0,2020,2806,6
AR,5013.0,2021,4933,6
AR,5013.0,2022,4396,7
AR,5013.0,2023,3632,5
AR,5013.0,2024,2697,4
AR,5015.0,2015,6527,9
AR,5015.0,2016,6173,8
AR,5015.0,2017,5861,8
AR,5015.0,2018,4873,5
AR,5015.0,2019,5708,7
AR,5015.0,2020,6978,13
AR,5015.0,2021,7070,11
AR,5015.0,2022,4240,9
AR,5015.0,2023,8846,10
AR,5015.0,2024,7626,9
AR,5017.0,2015,129407,244
AR,5017.0,2016,182977,398
AR,5017.0,2017,172752,317
AR,5017.0,2018,170462,323
AR,5017.0,2019,182926,326
AR,5017.0,2020,184692,294
AR,5017.0,2021,145651,265
AR,5017.0,2022,146620,240
AR,5017.0,2023,139317,214
AR,5017.0,2024,148390,193
AR,5019.0,2015,70338,112
AR,5019.0,2016,68531,104
AR,5019.0,2017,83564,108
AR,5019.0,2018,71689,95
AR,5019.0,2019,64337,84
AR,5019.0,2020,68657,80
AR,5019.0,2021,88245,86
AR,5019.0,2022,64742,87
AR,5019.0,2023,62599,81
AR,5019.0,2024,62790,71
AR,5021.0,2015,152582,291
AR,5021.0,2016,139686,246
AR,5021.0,2017,135210,220
AR,5021.0,2018,132404,194
AR,5021.0,2019,122461,177
AR,5021.0,2020,109925,172
AR,5021.0,2021,121932,179
AR,5021.0,2022,114381,176
AR,5021.0,2023,117930,178
AR,5021.0,2024,118472,162
AR,5023.0,2015,167938,207
AR,5023.0,2016,162878,199
AR,5023.0,2017,159400,182
AR,5023.0,2018,180766,192
AR,5023.0,2019,165340,180
AR,5023.0,2020,180107,181
AR,5023.0,2021,198660,173
AR,5023.0,2022,170178,161
AR,5023.0,2023,184764,153
AR,5023.0,2024,217640,157
AR,5025.0,2015,260,1
AR,5025.0,2016,260,1
AR,5027.0,2015,10163,14
AR,5027.0,2016,10558,13
AR,5027.0,2017,6868,10
AR,5027.0,2018,15902,10
AR,5027.0,2019,21393,12
AR,5027.0,2020,17708,10
AR,5027.0,2021,14291,7
AR,5027.0,2022,13985,11
AR,5027.0,2023,12365,11
AR,5027.0,2024,14038,10
AR,5029.0,2015,42532,67
AR,5029.0,2016,38526,57
AR,5029.0,2017,33163,48
AR,5029.0,2018,32811,45
AR,5029.0,2019,38083,56
AR,5029.0,2020,25866,39
AR,5029.0,2021,34240,41
AR,5029.0,2022,35536,42
AR,5029.0,2023,29655,40
AR,5029.0,2024,32045,42
AR,5031.0,2015,991947,1472
AR,5031.0,2016,954699,1314
AR,5031.0,2017,883609,1197
AR,5031.0,2018,860407,1114
AR,5031.0,2019,818424,1000
AR,5031.0,2020,796211,944
AR,5031.0,2021,764383,895
AR,5031.0,2022,543757,879
AR,5031.0,2023,512123,831
AR,5031.0,2024,622675,1003
AR,5033.0,2015,170615,260
AR,5033.0,2016,163519,247
AR,5033.0,2017,170014,223
AR,5033.0,2018,177872,209
AR,5033.0,2019,176122,194
AR,5033.0,2020,183552,189
AR,5033.0,2021,194811,181
AR,5033.0,2022,189591,175
AR,5033.0,2023,169090,160
AR,5033.0,2024,179223,156
AR,5035.0,2015,435312,783
AR,5035.0,2016,589015,771
AR,5035.0,2017,393027,684
AR,5035.0,2018,377435,627
AR,5035.0,2019,405218,617
AR,5035.0,2020,398448,581
AR,5035.0,2021,381032,528
AR,5035.0,2022,346885,498
AR,5035.0,2023,347988,467
AR,5035.0,2024,357339,437
AR,5037.0,2015,185524,239
AR,5037.0,2016,183963,219
AR,5037.0,2017,187436,208
AR,5037.0,2018,160128,166
AR,5037.0,2019,190937,152
AR,5037.0,2020,181063,126
AR,5037.0,2021,137107,116
AR,5037.0,2022,68321,104
AR,5037.0,2023,52628,96
AR,5037.0,2024,52795,92
AR,5039.0,2015,3843,4
AR,5039.0,2016,1957,3
AR,5039.0,2017,2175,3
AR,5039.0,2018,3254,4
AR,5039.0,2019,1903,3
AR,5039.0,2020,2105,3
AR,5039.0,2021,2231,3
AR,5039.0,2022,2175,3
AR,5039.0,2023,2409,3
AR,5039.0,2024,2668,3
AR,5041.0,2015,153157,284
AR,5041.0,2016,175955,324
AR,5041.0,2017,153445,266
AR,5041.0,2018,137132,250
AR,5041.0,2019,159349,264
AR,5041.0,2020,155744,243
AR,5041.0,2021,157083,237
AR,5041.0,2022,134046,238
AR,5041.0,2023,125860,225
AR,5041.0,2024,138504,225
AR,5043.0,2015,45678,80
AR,5043.0,2016,33490,67
AR,5043.0,2017,26578,51
AR,5043.0,2018,24644,41
AR,5043.0,2019,32725,45
AR,5043.0,2020,40069,44
AR,5043.0,2021,48683,46
AR,5043.0,2022,27911,48
AR,5043.0,2023,30076,53
AR,5043.0,2024,30153,52
AR,5045.0,2015,478270,747
AR,5045.0,2016,471463,717
AR,5045.0,2017,473038,721
AR,5045.0,2018,463485,674
AR,5045.0,2019,470434,683
AR,5045.0,2020,455420,651
AR,5045.0,2021,451863,616
AR,5045.0,2022,435316,585
AR,5045.0,2023,406839,515
AR,5045.0,2024,431012,495
AR,5047.0,2015,17680,28
AR,5047.0,2016,12852,25
AR,5047.0,2017,14985,21
AR,5047.0,2018,15475,22
AR,5047.0,2019,21836,23
AR,5047.0,2020,24649,24
AR,5047.0,2021,28088,25
AR,5047.0,2022,28307,24
AR,5047.0,2023,22356,22
AR,5047.0,2024,15481,16
AR,5049.0,2015,22108,36
AR,5049.0,2016,22937,32
AR,5049.0,2017,27085,29
AR,5049.0,2018,21591,27
AR,5049.0,2019,24784,26
AR,5049.0,2020,24074,25
AR,5049.0,2021,19760,20
AR,5049.0,2022,18066,17
AR,5049.0,2023,22556,15
AR,5049.0,2024,22907,14
AR,5051.0,2015,791845,1126
AR,5051.0,2016,862290,1135
AR,5051.0,2017,862430,1062
AR,5051.0,2018,863029,1033
AR,5051.0,2019,844779,913
AR,5051.0,2020,848716,915
AR,5051.0,2021,856414,889
AR,5051.0,2022,781493,892
AR,5051.0,2023,822060,891
AR,5051.0,2024,851542,798
AR,5053.0,2015,43428,74
AR,5053.0,2016,45736,71
AR,5053.0,2017,31866,56
AR,5053.0,2018,13410,28
AR,5053.0,2019,11883,23
AR,5053.0,2020,13089,24
AR,5053.0,2021,13556,23
AR,5053.0,2022,16163,24
AR,5053.0,2023,14122,19
AR,5053.0,2024,19272,23
AR,5055.0,2015,356297,943
AR,5055.0,2016,301802,777
AR,5055.0,2017,261322,635
AR,5055.0,2018,237999,588
AR,5055.0,2019,227557,520
AR,5055.0,2020,236571,530
AR,5055.0,2021,232143,516
AR,5055.0,2022,219551,465
AR,5055.0,2023,204152,424
AR,5055.0,2024,221125,407
AR,5057.0,2015,15761,19
AR,5057.0,2016,14113,14
AR,5057.0,2017,8225,13
AR,5057.0,2018,14692,15
AR,5057.0,2019,9267,15
AR,5057.0,2020,9358,15
AR,5057.0,2021,9445,16
AR,5057.0,2022,7785,14
AR,5057.0,2023,4607,10
AR,5057.0,2024,4464,9
AR,5059.0,2015,73281,90
AR,5059.0,2016,77853,82
AR,5059.0,2017,64592,76
AR,5059.0,2018,66090,78
AR,5059.0,2019,72343,73
AR,5059.0,2020,67284,70
AR,5059.0,2021,67576,65
AR,5059.0,2022,73187,67
AR,5059.0,2023,86850,62
AR,5059.0,2024,87000,54
AR,5061.0,2015,25087,37
AR,5061.0,2016,24356,34
AR,5061.0,2017,20371,25
AR,5061.0,2018,27106,25
AR,5061.0,2019,37540,25
AR,5061.0,2020,39539,30
AR,5061.0,2021,28343,25
AR,5061.0,2022,29672,26
AR,5061.0,2023,20482,26
AR,5061.0,2024,25672,32
AR,5063.0,2015,246806,221
AR,5063.0,2016,257657,207
AR,5063.0,2017,257555,190
AR,5063.0,2018,279048,183
AR,5063.0,2019,278437,147
AR,5063.0,2020,300590,146
AR,5063.0,2021,318633,131
AR,5063.0,2022,278543,112
AR,5063.0,2023,134140,110
AR,5063.0,2024,144097,106
AR,5065.0,2015,132968,122
AR,5065.0,2016,125184,113
AR,5065.0,2017,135381,109
AR,5065.0,2018,102581,81
AR,5065.0,2019,89006,65
AR,5065.0,2020,93764,72
AR,5065.0,2021,91500,73
AR,5065.0,2022,74732,64
AR,5065.0,2023,82890,62
AR,5065.0,2024,87163,58
AR,5067.0,2015,202345,300
AR,5067.0,2016,205268,290
AR,5067.0,2017,217367,295
AR,5067.0,2018,192410,249
AR,5067.0,2019,190946,235
AR,5067.0,2020,189140,220
AR,5067.0,2021,193673,217
AR,5067.0,2022,198608,221
AR,5067.0,2023,118594,196
AR,5067.0,2024,132253,198
AR,5069.0,2015,402231,532
AR,5069.0,2016,402553,508
AR,5069.0,2017,377236,470
AR,5069.0,2018,354396,416
AR,5069.0,2019,384082,432
AR,5069.0,2020,331518,363
AR,5069.0,2021,371995,355
AR,5069.0,2022,241648,347
AR,5069.0,2023,235067,331
AR,5069.0,2024,255097,324
AR,5071.0,2015,94271,143
AR,5071.0,2016,96833,140
AR,5071.0,2017,85852,118
AR,5071.0,2018,77850,110
AR,5071.0,2019,70563,97
AR,5071.0,2020,74080,90
AR,5071.0,2021,68890,91
AR,5071.0,2022,50397,79
AR,5071.0,2023,36838,59
AR,5071.0,2024,41545,53
AR,5073.0,2015,2476,5
AR,5073.0,2016,3770,8
AR,5073.0,2017,2831,5
AR,5073.0,2018,2890,5
AR,5073.0,2019,2634,3
AR,5073.0,2020,1024,2
AR,5073.0,2021,1316,3
AR,5073.0,2022,1112,2
AR,5073.0,2023,1252,2
AR,5073.0,2024,2616,5
AR,5075.0,2015,157647,218
AR,5075.0,2016,144660,197
AR,5075.0,2017,131719,173
AR,5075.0,2018,138103,163
AR,5075.0,2019,138549,153
AR,5075.0,2020,141068,149
AR,5075.0,2021,143680,137
AR,5075.0,2022,123255,139
AR,5075.0,2023,150340,134
AR,5075.0,2024,150233,124
AR,5077.0,2015,79975,108
AR,5077.0,2016,75556,101
AR,5077.0,2017,70838,87
AR,5077.0,2018,68336,78
AR,5077.0,2019,72722,74
AR,5077.0,2020,64188,76
AR,5077.0,2021,60973,72
AR,5077.0,2022,42569,77
AR,5077.0,2023,36866,73
AR,5077.0,2024,44736,76
AR,5079.0,2015,34148,43
AR,5079.0,2016,31024,39
AR,5079.0,2017,20209,32
AR,5079.0,2018,46944,38
AR,5079.0,2019,33156,42
AR,5079.0,2020,34212,43
AR,5079.0,2021,33027,45
AR,5079.0,2022,26001,42
AR,5079.0,2023,28371,42
AR,5079.0,2024,32548,45
AR,5081.0,2015,9577,22
AR,5081.0,2016,9595,19
AR,5081.0,2017,11203,19
AR,5081.0,2018,12561,19
AR,5081.0,2019,12867,17
AR,5081.0,2020,11078,15
AR,5081.0,2021,13100,16
AR,5081.0,2022,5801,6
AR,5081.0,2023,2726,6
AR,5081.0,2024,2647,5
AR,5083.0,2015,17533,36
AR,5083.0,2016,18282,30
AR,5083.0,2017,16948,27
AR,5083.0,2018,20783,25
AR,5083.0,2019,24752,23
AR,5083.0,2020,13563,15
AR,5083.0,2021,19788,20
AR,5083.0,2022,18510,20
AR,5083.0,2023,16709,17
AR,5083.0,2024,18277,14
AR,5085.0,2015,245550,379
AR,5085.0,2016,217714,362
AR,5085.0,2017,221783,341
AR,5085.0,2018,224174,322
AR,5085.0,2019,199514,298
AR,5085.0,2020,202096,287
AR,5085.0,2021,195995,267
AR,5085.0,2022,180075,265
AR,5085.0,2023,184435,257
AR,5085.0,2024,174072,230
AR,5087.0,2015,11663,17
AR,5087.0,2016,10907,17
AR,5087.0,2017,12030,17
AR,5087.0,2018,11327,13
AR,5087.0,2019,9139,12
AR,5087.0,2020,9762,12
AR,5087.0,2021,11067,9
AR,5087.0,2022,9369,6
AR,5087.0,2023,3694,5
AR,5087.0,2024,6481,7
AR,5089.0,2015,11927,18
AR,5089.0,2016,22793,18
AR,5089.0,2017,10618,16
AR,5089.0,2018,8673,15
AR,5089.0,2019,20243,16
AR,5089.0,2020,19313,12
AR,5089.0,2021,21197,12
AR,5089.0,2022,8755,11
AR,5089.0,2023,14902,12
AR,5089.0,2024,15427,12
AR,5091.0,2015,245630,267
AR,5091.0,2016,236210,256
AR,5091.0,2017,232487,236
AR,5091.0,2018,201088,203
AR,5091.0,2019,225770,207
AR,5091.0,2020,219109,191
AR,5091.0,2021,228328,197
AR,5091.0,2022,189301,202
AR,5091.0,2023,123175,182
AR,5091.0,2024,114998,172
AR,5093.0,2015,165982,285
AR,5093.0,2016,151950,261
AR,5093.0,2017,133029,207
AR,5093.0,2018,125492,192
AR,5093.0,2019,166665,190
AR,5093.0,2020,133848,172
AR,5093.0,2021,132467,160
AR,5093.0,2022,106664,167
AR,5093.0,2023,89703,168
AR,5093.0,2024,79259,151
AR,5095.0,2015,167007,238
AR,5095.0,2016,143667,207
AR,5095.0,2017,144845,187
AR,5095.0,2018,141231,182
AR,5095.0,2019,143459,172
AR,5095.0,2020,147838,167
AR,5095.0,2021,147088,163
AR,5095.0,2022,115355,169
AR,5095.0,2023,97818,159
AR,5095.0,2024,98025,150
AR,5097.0,2015,31502,73
AR,5097.0,2016,38484,83
AR,5097.0,2017,31322,75
AR,5097.0,2018,32347,70
AR,5097.0,2019,26947,61
AR,5097.0,2020,32687,63
AR,5097.0,2021,37601,60
AR,5097.0,2022,44459,58
AR,5097.0,2023,37508,55
AR,5097.0,2024,41912,50
AR,5099.0,2015,5236,7
AR,5099.0,2016,10676,11
AR,5099.0,2017,9422,9
AR,5099.0,2018,6917,5
AR,5099.0,2019,7423,5
AR,5099.0,2020,6860,6
AR,5099.0,2021,7255,4
AR,5099.0,2022,2141,5
AR,5099.0,2023,2927,6
AR,5099.0,2024,4246,10
AR,5101.0,2015,3223,2
AR,5101.0,2016,3366,2
AR,5101.0,2017,4087,2
AR,5101.0,2018,1776,1
AR,5101.0,2019,5058,2
AR,5101.0,2020,5719,2
AR,5103.0,2015,87364,123
AR,5103.0,2016,82293,105
AR,5103.0,2017,83112,101
AR,5103.0,2018,74719,85
AR,5103.0,2019,69813,73
AR,5103.0,2020,71217,71
AR,5103.0,2021,73092,66
AR,5103.0,2022,56574,65
AR,5103.0,2023,51491,56
AR,5103.0,2024,53737,51
AR,5105.0,2015,56066,58
AR,5105.0,2016,74056,72
AR,5105.0,2017,40697,51
AR,5105.0,2018,34238,44
AR,5105.0,2019,53695,62
AR,5105.0,2020,48261,43
AR,5105.0,2021,38838,41
AR,5105.0,2022,33039,41
AR,5105.0,2023,33250,38
AR,5105.0,2024,31354,35
AR,5107.0,2015,194622,321
AR,5107.0,2016,185547,248
AR,5107.0,2017,174692,220
AR,5107.0,2018,169627,191
AR,5107.0,2019,148241,193
AR,5107.0,2020,154261,195
AR,5107.0,2021,160584,201
AR,5107.0,2022,153613,214
AR,5107.0,2023,109297,194
AR,5107.0,2024,112482,186
AR,5109.0,2015,23556,25
AR,5109.0,2016,26437,21
AR,5109.0,2017,17467,17
AR,5109.0,2018,27995,17
AR,5109.0,2019,29520,15
AR,5109.0,2020,44439,25
AR,5109.0,2021,42481,28
AR,5109.0,2022,39143,29
AR,5109.0,2023,45728,32
AR,5109.0,2024,43102,28
AR,5111.0,2015,174947,278
AR,5111.0,2016,168266,253
AR,5111.0,2017,159529,224
AR,5111.0,2018,160983,203
AR,5111.0,2019,135246,157
AR,5111.0,2020,127939,143
AR,5111.0,2021,120714,135
AR,5111.0,2022,83379,118
AR,5111.0,2023,63014,105
AR,5111.0,2024,60603,99
AR,5113.0,2015,34509,53
AR,5113.0,2016,40416,52
AR,5113.0,2017,40734,43
AR,5113.0,2018,18623,31
AR,5113.0,2019,18934,32
AR,5113.0,2020,15958,25
AR,5113.0,2021,19788,27
AR,5113.0,2022,19636,26
AR,5113.0,2023,18189,21
AR,5113.0,2024,23027,25
AR,5115.0,2015,184723,236
AR,5115.0,2016,204525,237
AR,5115.0,2017,209676,221
AR,5115.0,2018,233078,206
AR,5115.0,2019,239214,201
AR,5115.0,2020,196535,175
AR,5115.0,2021,196336,162
AR,5115.0,2022,199809,146
AR,5115.0,2023,185386,120
AR,5115.0,2024,261284,132
AR,5117.0,2015,80899,113
AR,5117.0,2016,79040,101
AR,5117.0,2017,64101,84
AR,5117.0,2018,53331,68
AR,5117.0,2019,50072,56
AR,5117.0,2020,69209,59
AR,5117.0,2021,63392,58
AR,5117.0,2022,41872,46
AR,5117.0,2023,37878,46
AR,5117.0,2024,44161,49
AR,5119.0,2015,2513224,3409
AR,5119.0,2016,2355281,3104
AR,5119.0,2017,2325225,2912
AR,5119.0,2018,2332659,2750
AR,5119.0,2019,2376714,2669
AR,5119.0,2020,2267132,2479
AR,5119.0,2021,2259651,2321
AR,5119.0,2022,1897327,2198
AR,5119.0,2023,1807715,2034
AR,5119.0,2024,1965560,1966
AR,5121.0,2015,87386,161
AR,5121.0,2016,89041,149
AR,5121.0,2017,114124,182
AR,5121.0,2018,119708,166
AR,5121.0,2019,128182,175
AR,5121.0,2020,136631,168
AR,5121.0,2021,130578,163
AR,5121.0,2022,129211,159
AR,5121.0,2023,115603,143
AR,5121.0,2024,120393,128
AR,5123.0,2015,105951,125
AR,5123.0,2016,118655,122
AR,5123.0,2017,128459,121
AR,5123.0,2018,130412,119
AR,5123.0,2019,136458,116
AR,5123.0,2020,135844,105
AR,5123.0,2021,147969,102
AR,5123.0,2022,62898,103
AR,5123.0,2023,54471,92
AR,5123.0,2024,59723,96
AR,5125.0,2015,182098,383
AR,5125.0,2016,181132,371
AR,5125.0,2017,192867,384
AR,5125.0,2018,187631,372
AR,5125.0,2019,193162,364
AR,5125.0,2020,221980,381
AR,5125.0,2021,198781,321
AR,5125.0,2022,200046,284
AR,5125.0,2023,207544,269
AR,5125.0,2024,293050,278
AR,5127.0,2015,12244,10
AR,5127.0,2016,13237,11
AR,5127.0,2017,13675,7
AR,5127.0,2018,15779,6
AR,5127.0,2019,12725,6
AR,5127.0,2020,10755,6
AR,5127.0,2021,10454,3
AR,5127.0,2022,7501,15
AR,5127.0,2023,8222,16
AR,5127.0,2024,8051,15
AR,5131.0,2015,505128,641
AR,5131.0,2016,508310,611
AR,5131.0,2017,518214,575
AR,5131.0,2018,493180,522
AR,5131.0,2019,520199,572
AR,5131.0,2020,486397,489
AR,5131.0,2021,524040,482
AR,5131.0,2022,506815,451
AR,5131.0,2023,450000,450
AR,5131.0,2024,465324,425
AR,5133.0,2015,24252,32
AR,5133.0,2016,23343,31
AR,5133.0,2017,21530,26
AR,5133.0,2018,12554,21
AR,5133.0,2019,9250,17
AR,5133.0,2020,11197,16
AR,5133.0,2021,12508,16
AR,5133.0,2022,13873,18
AR,5133.0,2023,19914,21
AR,5133.0,2024,14018,17
AR,5135.0,2015,79551,115
AR,5135.0,2016,85745,102
AR,5135.0,2017,73618,99
AR,5135.0,2018,77087,95
AR,5135.0,2019,68163,89
AR,5135.0,2020,61792,84
AR,5135.0,2021,61724,82
AR,5135.0,2022,68287,80
AR,5135.0,2023,65538,67
AR,5135.0,2024,73959,59
AR,5137.0,2015,28786,15
AR,5137.0,2016,31040,14
AR,5137.0,2017,26649,13
AR,5137.0,2018,19168,9
AR,5137.0,2019,6583,3
AR,5137.0,2020,2357,3
AR,5139.0,2015,135852,155
AR,5139.0,2016,135036,135
AR,5139.0,2017,146506,137
AR,5139.0,2018,124026,123
AR,5139.0,2019,117256,107
AR,5139.0,2020,114446,108
AR,5139.0,2021,125245,107
AR,5139.0,2022,88693,105
AR,5139.0,2023,88668,102
AR,5139.0,2024,88513,99
AR,5141.0,2015,67368,47
AR,5141.0,2016,56089,39
AR,5141.0,2017,40973,32
AR,5141.0,2018,40667,32
AR,5141.0,2019,44976,30
AR,5141.0,2020,31778,27
AR,5141.0,2021,31961,26
AR,5141.0,2022,33414,24
AR,5141.0,2023,32368,24
AR,5141.0,2024,47688,28
AR,5143.0,2015,852448,1030
AR,5143.0,2016,868334,1022
AR,5143.0,2017,905260,1032
AR,5143.0,2018,872546,959
AR,5143.0,2019,875173,919
AR,5143.0,2020,881529,880
AR,5143.0,2021,864717,846
AR,5143.0,2022,717039,835
AR,5143.0,2023,719312,822
AR,5143.0,2024,733804,749
AR,5145.0,2015,247138,406
AR,5145.0,2016,243878,371
AR,5145.0,2017,251038,343
AR,5145.0,2018,243809,317
AR,5145.0,2019,243130,286
AR,5145.0,2020,265967,283
AR,5145.0,2021,228588,261
AR,5145.0,2022,222008,232
AR,5145.0,2023,205882,210
AR,5145.0,2024,191570,183
AR,5147.0,2015,47618,81
AR,5147.0,2016,51511,73
AR,5147.0,2017,51166,71
AR,5147.0,2018,48748,63
AR,5147.0,2019,52234,63
AR,5147.0,2020,50984,66
AR,5147.0,2021,56855,72
AR,5147.0,2022,47164,63
AR,5147.0,2023,39486,57
AR,5147.0,2024,32581,49
AR,5149.0,2015,38405,57
AR,5149.0,2016,35346,49
AR,5149.0,2017,47436,60
AR,5149.0,2018,32913,43
AR,5149.0,2019,33911,46
AR,5149.0,2020,42670,50
AR,5149.0,2021,42092,44
AR,5149.0,2022,29890,39
AR,5149.0,2023,26324,34
AR,5149.0,2024,31282,36
AR,28011.0,2015,520,1
AR,28011.0,2016,683,1
AR,28011.0,2017,907,1
AR,28011.0,2018,1222,1
AR,28011.0,2019,1627,1
AS,60010.0,2018,8403,35
AS,72147.0,2018,259,1
AZ,4001.0,2015,45628,59
AZ,4001.0,2016,34859,49
AZ,4001.0,2017,32062,41
AZ,4001.0,2018,36470,42
AZ,4001.0,2019,43559,39
AZ,4001.0,2020,46473,42
AZ,4001.0,2021,42901,37
AZ,4001.0,2022,29736,36
AZ,4001.0,2023,27960,34
AZ,4001.0,2024,46484,41
AZ,4003.0,2015,1031477,1476
AZ,4003.0,2016,1018665,1423
AZ,4003.0,2017,890482,1226
AZ,4003.0,2018,836551,1137
AZ,4003.0,2019,856232,1111
AZ,4003.0,2020,829977,1086
AZ,4003.0,2021,823022,1053
AZ,4003.0,2022,767985,996
AZ,4003.0,2023,731088,902
AZ,4003.0,2024,785869,864
AZ,4005.0,2015,1030160,1290
AZ,4005.0,2016,988295,1140
AZ,4005.0,2017,935758,1018
AZ,4005.0,2018,973308,992
AZ,4005.0,2019,1272045,1542
AZ,4005.0,2020,1217593,1195
AZ,4005.0,2021,1250262,1210
AZ,4005.0,2022,1907523,1766
AZ,4005.0,2023,1372986,1418
AZ,4005.0,2024,1194880,1105
AZ,4007.0,2015,529917,482
AZ,4007.0,2016,538199,436
AZ,4007.0,2017,524340,409
AZ,4007.0,2018,498880,385
AZ,4007.0,2019,456360,369
AZ,4007.0,2020,449995,362
AZ,4007.0,2021,458459,363
AZ,4007.0,2022,364338,333
AZ,4007.0,2023,402552,359
AZ,4007.0,2024,413032,326
AZ,4009.0,2015,148954,253
AZ,4009.0,2016,168264,268
AZ,4009.0,2017,201956,385
AZ,4009.0,2018,206053,338
AZ,4009.0,2019,211146,323
AZ,4009.0,2020,193574,297
AZ,4009.0,2021,199924,288
AZ,4009.0,2022,171129,259
AZ,4009.0,2023,158439,236
AZ,4009.0,2024,171355,221
AZ,4011.0,2015,44618,59
AZ,4011.0,2016,37622,44
AZ,4011.0,2017,43343,43
AZ,4011.0,2018,36957,38
AZ,4011.0,2019,28315,31
AZ,4011.0,2020,28010,28
AZ,4011.0,2021,33211,23
AZ,4011.0,2022,29340,21
AZ,4011.0,2023,24570,18
AZ,4011.0,2024,27920,18
AZ,4012.0,2015,180246,310
AZ,4012.0,2016,176719,305
AZ,4012.0,2017,186074,294
AZ,4012.0,2018,178646,292
AZ,4012.0,2019,181942,293
AZ,4012.0,2020,187905,297
AZ,4012.0,2021,214166,301
AZ,4012.0,2022,232729,290
AZ,4012.0,2023,270300,282
AZ,4012.0,2024,280051,275
AZ,4013.0,2015,10414277,20117
AZ,4013.0,2016,10421603,19896
AZ,4013.0,2017,10031290,18823
AZ,4013.0,2018,9555425,18123
AZ,4013.0,2019,9475824,17568
AZ,4013.0,2020,8959259,15792
AZ,4013.0,2021,8691646,14345
AZ,4013.0,2022,7079919,12577
AZ,4013.0,2023,7078608,13528
AZ,4013.0,2024,7641974,13029
AZ,4015.0,2015,931293,2138
AZ,4015.0,2016,622618,1421
AZ,4015.0,2017,525124,1178
AZ,4015.0,2018,479661,1068
AZ,4015.0,2019,465846,986
AZ,4015.0,2020,541023,1023
AZ,4015.0,2021,464891,896
AZ,4015.0,2022,457122,845
AZ,4015.0,2023,433166,761
AZ,4015.0,2024,469378,773
AZ,4017.0,2015,804056,862
AZ,4017.0,2016,620981,663
AZ,4017.0,2017,560355,561
AZ,4017.0,2018,497373,510
AZ,4017.0,2019,515699,492
AZ,4017.0,2020,477347,473
AZ,4017.0,2021,500778,462
AZ,4017.0,2022,456020,443
AZ,4017.0,2023,466769,441
AZ,4017.0,2024,478059,405
AZ,4019.0,2015,3569840,4907
AZ,4019.0,2016,3476946,4805
AZ,4019.0,2017,3292587,4363
AZ,4019.0,2018,3276326,4158
AZ,4019.0,2019,3168366,3933
AZ,4019.0,2020,3355133,4262
AZ,4019.0,2021,3419681,3925
AZ,4019.0,2022,2849341,3545
AZ,4019.0,2023,2644424,3258
AZ,4019.0,2024,2742338,3085
AZ,4021.0,2015,736072,1469
AZ,4021.0,2016,712813,1387
AZ,4021.0,2017,712887,1251
AZ,4021.0,2018,647864,1087
AZ,4021.0,2019,600996,995
AZ,4021.0,2020,581830,930
AZ,4021.0,2021,666507,990
AZ,4021.0,2022,629366,956
AZ,4021.0,2023,592360,859
AZ,4021.0,2024,698019,943
AZ,4023.0,2015,613538,702
AZ,4023.0,2016,645017,669
AZ,4023.0,2017,637555,639
AZ,4023.0,2018,673148,607
AZ,4023.0,2019,663634,558
AZ,4023.0,2020,672124,533
AZ,4023.0,2021,720971,511
AZ,4023.0,2022,615703,478
