State,County,claim_counts,claim_loss,test_loss,p,mu,phi
LA,22125.0,"[0, 24, 5, 0, 5, 36, 27, 10, 2, 0, 0, 7, 114, 13, 0, 1, 11, 7, 1, 15, 1, 1, 0, 0, 1, 0, 0, 5, 0, 0, 14, 1, 0, 16, 1, 0]","[0.0, 179745.53, 12586.5, 0.0, 25409.45, 257692.33, 47087.630000000005, 28052.02, 3115.79, 0.0, 0.0, 14852.8, 102634.08, 58310.55, 0.0, 762.55, 65366.91, 60170.97, 624.85, 333072.36, 31328.78, 2026.68, 0.0, 0.0, 10517.59, 0.0, 0.0, 42063.87, 0.0, 0.0, 398328.81, 22000.0, 0.0, 333156.85, 0.0, 0.0]","[0.0, 0.0, 1377571.2599999998, 416754.08, 75422.31999999999, 212618.97, 76718.01, 54729.17, 0.0, 0.0]",1.9380493724748444,56358.52500277778,3.59877421888485
LA,22127.0,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 2, 0, 5, 9, 43, 0, 0, 0, 17, 0, 4, 2, 24, 0, 7, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[0.0, 1888.0, 0.0, 0.0, 0.0, 1806.4, 0.0, 0.0, 0.0, 2010.6, 0.0, 54602.85, 101700.35, 474221.96, 0.0, 0.0, 0.0, 209989.04, 0.0, 35470.44, 16500.95, 271862.82, 0.0, 101553.34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 55654.6, 1033655.21, 4708.73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.8644884666196007,35322.409730555555,9.305881268645694
MA,25001.0,"[96, 30, 7, 9, 15, 33, 16, 29, 3, 135, 18, 7, 100, 1362, 131, 70, 5, 7, 88, 26, 20, 3, 6, 10, 15, 16, 4, 77, 37, 22, 6, 18, 55, 19, 34, 52]","[197029.7, 41020.46, 3282.3, 7011.459999999999, 5169.1, 36588.19, 32951.17, 41139.96, 757.75, 657715.3200000001, 525425.91, 18048.2, 665688.55, 19932590.35, 779381.4500000001, 346826.58, 48320.81, 2986.34, 316203.17000000004, 123262.65, 196611.89, 20400.41, 21936.46, 11315.27, 122255.82, 30885.97, 15216.28, 572388.6900000001, 312065.05000000005, 372495.49, 135033.16999999998, 287963.37, 596867.4299999999, 71373.65, 734760.71, 505379.94]","[9729.65, 929680.09, 43060.78, 356685.34, 8809857.56, 317368.31000000006, 27681.3, 359639.72, 2436407.97, 1008933.47]",1.9631249756936031,771898.5838888888,0.6235712850627725
MA,25003.0,"[8, 36, 5, 8, 4, 8, 38, 0, 3, 8, 1, 0, 6, 2, 0, 5, 4, 3, 9, 0, 1, 0, 7, 5, 0, 3, 1, 57, 1, 7, 6, 20, 1, 100, 0, 4]","[19806.58, 71403.88, 14821.28, 35209.32, 11909.79, 3109.26, 105844.54, 0.0, 3018.0, 17341.550000000003, 0.0, 0.0, 8784.43, 8008.68, 0.0, 12415.04, 13359.33, 1013.38, 9625.94, 0.0, 0.0, 0.0, 11535.26, 10775.62, 0.0, 20397.1, 0.0, 838999.78, 0.0, 91258.99, 54769.23, 126253.81, 6600.0, 1381944.94, 0.0, 45416.22]","[61787.13, 0.0, 0.0, 0.0, 6625.04, 3875.33, 0.0, 64559.89, 0.0, 10437.7]",1.9163749205243445,81211.72084444445,3.069205801322123
MA,25005.0,"[136, 11, 6, 6, 9, 21, 16, 52, 5, 51, 3, 2, 6, 491, 42, 6, 1, 0, 10, 33, 68, 3, 7, 34, 1, 3, 1, 62, 21, 11, 8, 7, 213, 17, 61, 5]","[261683.88, 46441.28, 1743.93, 0.0, 55167.4, 48315.76, 167603.55000000002, 36696.93, 4055.42, 151265.26, 0.0, 0.0, 0.0, 5215644.34, 498149.44, 0.0, 0.0, 0.0, 13667.38, 101405.58000000002, 740287.84, 3546.7000000000003, 20607.2, 98521.16, 0.0, 3108.1, 0.0, 696610.96, 145863.23, 27544.53, 27567.79, 21979.08, 2548355.83, 71921.95, 599784.74, 13539.8]","[26511.119999999995, 30341.68, 0.0, 0.0, 107405.37, 3327.58, 8806.03, 606863.4700000001, 274547.99, 992221.02]",1.971448891192979,322807.7516888889,1.2674585083697998
MA,25007.0,"[17, 4, 2, 4, 1, 0, 2, 0, 0, 0, 0, 0, 0, 79, 15, 0, 0, 0, 4, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 13, 0]","[28743.13, 4040.0, 2590.05, 360.0, 0.0, 0.0, 1395.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1055986.89, 243722.76, 0.0, 0.0, 0.0, 0.0, 0.0, 159542.37999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1514.57, 0.0, 86910.45000000001, 0.0]","[0.0, 0.0, 0.0, 0.0, 94148.44999999998, 0.0, 0.0, 0.0, 0.0, 0.0]",1.947763031252422,44022.36750833333,8.195559745771373
MA,25009.0,"[431, 302, 16, 29, 115, 73, 58, 19, 12, 230, 3, 8, 19, 763, 224, 33, 15, 22, 276, 12, 68, 18, 8, 201, 8, 47, 93, 24, 662, 176, 21, 8, 360, 118, 27, 109]","[3147366.44, 817763.88, 4664.45, 36071.68, 607221.0, 306443.53, 95930.16, 40152.61, 5315.25, 1633619.73, 4005.57, 39503.380000000005, 48318.84, 15008801.239999998, 2308141.46, 497022.34, 187872.62, 96929.16, 2591583.75, 88774.44, 641863.3999999999, 135667.76, 38217.81, 1299077.38, 31190.94, 561811.1100000001, 1032781.23, 184235.86, 24401397.99, 5373819.859999999, 424456.88, 26824.85, 4111925.7, 2615450.0700000003, 517281.85, 3640151.97]","[501560.59, 144859.89, 41126.4, 381313.44, 13386732.53, 35678.78, 117542.49, 982655.31, 796230.51, 350569.55]",1.9841895143740578,2016712.6719444445,0.6216190344701212
MA,25011.0,"[2, 2, 0, 0, 5, 3, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 0, 0, 0, 1, 35, 1, 0, 1, 0, 1, 42, 1, 1]","[0.0, 653.36, 0.0, 0.0, 8113.49, 1353.14, 837.6, 0.0, 0.0, 13630.69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7449.839999999999, 0.0, 0.0, 67174.16, 0.0, 0.0, 0.0, 0.0, 620.89, 2264917.02, 7272.049999999999, 0.0, 548.96, 0.0, 1465.21, 1341656.75, 0.0, 15644.34]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 57497.84]",1.9200430371952406,103648.26389722223,10.694720854405313
MA,25013.0,"[16, 26, 11, 1, 22, 8, 39, 4, 0, 2, 1, 2, 2, 3, 2, 1, 0, 1, 2, 0, 3, 6, 1, 1, 1, 6, 1, 37, 1, 6, 8, 2, 0, 36, 2, 1]","[10089.07, 30491.29, 29503.27, 0.0, 17786.87, 1630.8, 120121.24, 16500.0, 0.0, 1185.9, 0.0, 0.0, 300.0, 17000.0, 462.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6572.77, 94949.1, 0.0, 2186.98, 0.0, 10573.65, 4173.17, 788695.96, 0.0, 99550.34, 98280.46, 1943.7, 0.0, 1015498.0, 0.0, 0.0]","[590.26, 18408.14, 1096.1, 13273.84, 0.0, 0.0, 19822.02, 28237.19, 0.0, 270325.48]",1.9510349738155304,65763.73808611113,4.963513002912953
MA,25015.0,"[1, 6, 2, 2, 2, 4, 28, 0, 0, 32, 0, 1, 2, 3, 0, 2, 3, 0, 4, 0, 3, 9, 0, 3, 1, 2, 0, 15, 0, 12, 2, 1, 0, 49, 0, 0]","[601.0, 7563.48, 60.74, 905.0, 3598.88, 845.0, 283496.29000000004, 0.0, 0.0, 183535.63, 0.0, 0.0, 1462.03, 31256.130000000005, 0.0, 9293.26, 2068.88, 0.0, 3832.5, 0.0, 677.44, 76960.58, 0.0, 4203.29, 1970.03, 0.0, 0.0, 251254.08, 0.0, 103976.05, 780.84, 0.0, 0.0, 719015.46, 0.0, 0.0]","[10524.87, 14454.88, 0.0, 0.0, 1221.72, 4978.74, 0.0, 12844.31, 0.0, 269532.05]",1.9020086764590753,46871.016397222214,5.576493168082129
MA,25017.0,"[200, 354, 19, 24, 214, 43, 68, 29, 8, 167, 4, 6, 21, 27, 10, 32, 12, 3, 284, 2, 192, 18, 7, 309, 4, 12, 94, 90, 332, 83, 66, 34, 658, 40, 22, 10]","[1723946.24, 1519389.8199999998, 23267.42, 32896.95, 548650.54, 55393.15, 76695.21, 226795.02, 3260.59, 491312.97, 96782.0, 113373.0, 141121.87, 234740.4, 16506.0, 196540.52, 541.0, 42195.58, 2992693.99, 0.0, 1474781.16, 42446.76, 13360.95, 2242591.11, 14308.52, 22012.58, 358008.94999999995, 248851.88, 7719959.56, 1368064.98, 186254.21, 130506.77, 10340017.11, 180538.38, 157370.08, 216718.53000000003]","[333144.27, 484423.7, 16350.23, 261902.3, 158290.27, 22710.44, 20907.43, 783356.8300000001, 45379.880000000005, 950781.87]",1.979236448583624,923663.7166694443,0.6592441918867477
MA,25019.0,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 9, 13, 3, 2, 162, 94, 19, 5, 9, 15, 5, 4, 2, 2, 4, 6, 4, 6, 1, 4, 14, 2, 6, 12, 2, 17, 41]","[507.59, 21936.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 164984.45, 170600.0, 10000.0, 338827.25, 5407762.800000001, 1669824.8199999998, 634933.61, 21496.2, 390394.58, 253672.97, 53568.34, 478827.32, 30557.19, 1770.64, 10219.51, 255983.0, 9401.91, 5382.700000000001, 72544.12, 65578.62, 1111780.61, 126000.0, 123762.01, 642230.69, 0.0, 372545.14, 1866618.36]","[101234.54, 2182690.16, 5916.9, 1811.86, 915203.84, 0.0, 4791.41, 5295.21, 30542.37, 1684.55]",1.891435990431901,397547.5119500001,2.884847330495103
MA,25021.0,"[299, 213, 10, 29, 130, 39, 60, 11, 16, 170, 63, 4, 11, 296, 185, 11, 11, 3, 181, 6, 95, 22, 7, 63, 6, 8, 17, 153, 48, 8, 29, 6, 476, 11, 27, 37]","[1863008.04, 344236.69999999995, 6956.5, 113639.61, 250461.23, 35783.89, 76695.42000000001, 3278.78, 8949.15, 427743.36, 145180.88999999998, 366.9, 44489.94, 2806825.01, 923140.18, 26139.310000000005, 50090.98999999999, 15201.3, 796814.6399999999, 13643.36, 689197.9, 57234.880000000005, 14778.85, 237529.87, 10259.55, 2535.4, 33396.49, 1242995.19, 346823.44, 35467.54, 97962.15, 30112.47, 5895069.19, 15333.39, 409072.48, 525547.03]","[183554.72, 111944.41, 247.52, 16691.34, 7025023.04, 18362.41, 246267.23, 47556.56, 14659.0, 376928.41]",1.9702278332975263,488776.69500000007,0.6468488315364649
MA,25023.0,"[976, 419, 18, 36, 152, 115, 138, 19, 25, 683, 7, 15, 14, 3227, 1115, 53, 30, 8, 115, 98, 59, 10, 22, 335, 18, 255, 13, 298, 133, 146, 11, 10, 595, 20, 47, 532]","[8817912.25, 653012.8899999999, 21908.58, 37715.63, 226595.97, 135198.6, 215810.33, 8870.2, 9544.22, 2706932.71, 5804.8, 938.57, 7267.39, 67763375.85, 9401406.3, 222494.55, 23764.64, 30250.11, 298150.86, 851700.27, 118988.63, 8369.25, 54280.07000000001, 2160888.32, 130030.78, 2093906.14, 35192.86, 3070638.51, 898228.23, 2016889.16, 34705.76, 21757.54, 8596952.1, 102878.86, 269488.06, 11645337.88]","[629134.57, 6238930.34, 144065.08, 45907.0, 21646568.67, 75332.5, 7386.51, 882282.9000000001, 234031.76, 93092.68]",1.9916705418018956,3408255.190833332,0.5015763065830594
MA,25025.0,"[527, 675, 23, 44, 159, 41, 43, 44, 5, 142, 10, 7, 21, 731, 380, 20, 7, 7, 295, 5, 109, 31, 16, 98, 4, 62, 80, 26, 211, 45, 19, 3, 117, 10, 17, 23]","[4050392.71, 1923898.33, 163195.93000000002, 113588.25, 262371.99, 266915.77, 37060.28999999999, 26373.15, 4946.01, 327462.87, 4215.35, 27413.8, 34550.59, 7617903.59, 2501725.48, 18582.87, 10117.57, 9414.5, 1243693.28, 4382.07, 373557.17, 74799.47, 36297.29, 220538.31, 4769.75, 366118.5, 206999.86, 89071.78, 2095045.38, 246015.9, 64102.4, 3970.0, 405360.41, 76878.06999999999, 95613.03, 168446.63]","[103019.56, 20151.16, 12616.17, 159156.4, 3861606.85, 9131.9, 6351.37, 219647.59, 24170.35, 188811.25]",1.9729226436488818,643771.8986111112,0.470734836521941
MA,25027.0,"[28, 40, 13, 3, 44, 15, 23, 25, 0, 34, 3, 3, 0, 7, 1, 8, 5, 1, 17, 0, 25, 2, 5, 15, 1, 6, 13, 138, 2, 23, 36, 13, 61, 42, 3, 5]","[152405.5, 346873.97, 146996.2, 145.0, 356760.58, 27917.16, 51043.42, 797025.74, 0.0, 81186.98, 22409.41, 2473.0, 0.0, 12962.55, 0.0, 36402.39, 2445.62, 9787.74, 53549.47, 0.0, 140106.74, 5171.82, 19956.33, 241132.92, 563.34, 50381.49, 53275.73, 4147411.05, 6582.2, 311899.55000000005, 1049219.47, 58293.71, 689581.13, 285729.80000000005, 1883.05, 5712.74]","[8196.720000000001, 0.0, 965286.89, 1146.19, 12244.89, 0.0, 34333.36, 422811.84, 45178.56, 1878524.61]",1.9342498936348125,254646.82778055553,1.8806289695665324
MD,24001.0,"[2, 7, 1, 1, 1, 0, 7, 6, 0, 0, 0, 9, 1, 1, 0, 9, 0, 23, 181, 0, 3, 0, 5, 0, 8, 0, 36, 0, 0, 0, 1, 4, 1, 2, 4, 0]","[0.0, 4886.43, 0.0, 79.0, 0.0, 0.0, 18570.86, 49244.0, 0.0, 0.0, 0.0, 154234.47999999998, 0.0, 0.0, 0.0, 10987.89, 0.0, 273754.33, 2260242.76, 0.0, 0.0, 0.0, 10223.67, 0.0, 151767.87999999998, 0.0, 158919.7, 0.0, 0.0, 0.0, 0.0, 8858.33, 0.0, 0.0, 6725.639999999999, 0.0]","[168373.72, 0.0, 8553.53, 17882.81, 32092.95, 0.0, 0.0, 188317.85, 0.0, 0.0]",1.9477961661016565,86347.08252499999,3.987923488312665
MD,24003.0,"[10, 92, 5, 7, 4, 13, 9, 92, 6, 2, 0, 16, 2, 2, 5, 7, 8, 5, 175, 3, 10, 59, 8, 2, 2, 1579, 13, 5, 25, 3, 32, 10, 62, 79, 34, 18]","[11402.1, 561479.52, 6921.43, 7589.370000000001, 3131.15, 10097.97, 20726.27, 183526.18, 1409.82, 1505.75, 0.0, 133458.30000000002, 0.0, 0.0, 742.8, 2789.5, 8220.869999999999, 3593.96, 819663.61, 1605.29, 8270.22, 95111.18, 28522.01, 7610.94, 0.0, 43226110.12, 77230.6, 0.0, 571715.99, 2727.75, 141668.4, 24846.55, 316334.0, 458425.99, 276734.73, 47473.02]","[1288080.26, 90371.36, 83395.44, 4325.25, 267277.06, 139639.93000000002, 84401.32, 2182230.93, 58609.490000000005, 52984.22]",1.9772564782605255,1307240.1497333331,0.9070219239956023
MD,24005.0,"[57, 394, 5, 28, 8, 18, 128, 122, 4, 2, 3, 46, 4, 3, 5, 21, 10, 0, 184, 2, 12, 54, 2, 2, 5, 1536, 32, 8, 35, 1, 14, 15, 48, 147, 51, 12]","[83856.77, 3860523.71, 13967.0, 45927.16, 3369.15, 13827.34, 1143677.29, 326623.55, 7171.7, 19750.59, 19520.33, 863663.48, 14537.82, 41103.37, 11779.47, 224878.49, 357646.3, 0.0, 1035160.22, 0.0, 13984.01, 435775.66, 0.0, 609.52, 0.0, 50648846.03, 1012712.59, 6689.379999999999, 333669.41, 0.0, 259993.03, 36348.880000000005, 528495.09, 3137564.88, 399186.35, 112539.29]","[724278.0800000001, 84961.77, 1257067.46, 9664.67, 485944.01, 16440.37, 58353.37, 521627.21, 18152.71, 65873.77]",1.978715373440781,1805927.7183444446,0.761533058882598
MD,24009.0,"[1, 4, 0, 1, 2, 4, 2, 32, 0, 0, 0, 3, 0, 2, 0, 2, 2, 3, 52, 2, 10, 15, 0, 1, 2, 246, 5, 1, 31, 0, 15, 14, 8, 12, 5, 1]","[1351.02, 106606.36, 0.0, 2237.5, 406.75, 2607.07, 9030.5, 184279.06, 0.0, 0.0, 0.0, 50262.61, 0.0, 1175.0, 0.0, 7586.91, 4580.94, 131568.0, 351547.27, 5560.23, 51260.82, 68448.8, 0.0, 4985.09, 6029.22, 7064047.239999999, 30000.0, 9640.42, 342706.35, 0.0, 123294.26, 45275.46, 7525.12, 33239.3, 3184.91, 32079.2]","[0.0, 439.69, 11964.07, 0.0, 58273.07, 49262.78, 293578.01, 406161.0, 8823.29, 16647.61]",1.9053665267005113,241125.4280555555,2.571403166342462
MD,24011.0,"[0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 3, 0, 10, 0, 0, 12, 0, 0, 2, 1, 25, 4, 0]","[0.0, 20071.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29487.35, 0.0, 71175.98, 0.0, 169313.24, 0.0, 0.0, 164440.16, 0.0, 0.0, 31464.31, 0.0, 786490.72, 7774.92, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.9025082449456494,35561.61750555555,14.050601812967447
MD,24013.0,"[9, 19, 1, 1, 0, 1, 3, 5, 0, 1, 0, 2, 1, 1, 0, 2, 0, 0, 37, 0, 0, 0, 0, 1, 0, 5, 0, 1, 0, 0, 0, 3, 1, 5, 4, 4]","[5612.15, 217770.52, 1113.58, 0.0, 0.0, 0.0, 1200.0, 14717.14, 0.0, 293.86, 0.0, 6706.39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 335184.51, 0.0, 0.0, 0.0, 0.0, 466.09, 0.0, 45001.57, 0.0, 0.0, 0.0, 0.0, 0.0, 132714.52, 0.0, 70363.13, 9457.25, 21291.570000000003]","[7632.31, 14901.53, 0.0, 0.0, 211892.68, 5607.95, 10841.96, 85306.67, 0.0, 0.0]",1.92177967370978,23941.452241666662,9.465371850810701
MD,24015.0,"[32, 36, 0, 1, 8, 2, 1, 4, 0, 0, 6, 9, 0, 0, 1, 2, 9, 0, 55, 0, 1, 46, 4, 8, 0, 192, 64, 4, 2, 0, 2, 1, 9, 82, 17, 4]","[96950.96, 79550.48, 0.0, 1047.52, 10184.67, 0.0, 608.55, 3328.38, 0.0, 0.0, 1484.26, 117608.49, 0.0, 0.0, 0.0, 525.02, 85019.75, 0.0, 780886.12, 0.0, 26744.52, 1065280.24, 24787.09, 40715.64, 0.0, 6138392.279999999, 758496.9199999999, 4061.21, 5442.01, 0.0, 9376.8, 0.0, 36006.69, 1546411.27, 48308.48, 23149.62]","[469820.31, 1054.09, 0.0, 0.0, 80572.07, 0.0, 693990.8, 1235878.89, 2718.83, 1044.24]",1.9409199828607735,302899.0825083333,2.1335389421575814
MD,24017.0,"[1, 5, 0, 0, 2, 4, 4, 9, 1, 1, 0, 1, 0, 0, 0, 0, 4, 0, 16, 0, 1, 6, 0, 0, 0, 90, 2, 0, 36, 2, 13, 4, 5, 49, 8, 3]","[1006.92, 31778.26, 0.0, 0.0, 2948.15, 6351.62, 9795.13, 102718.32, 0.0, 0.0, 0.0, 4816.75, 0.0, 0.0, 0.0, 0.0, 17994.72, 0.0, 282899.75, 0.0, 863.72, 38473.7, 0.0, 0.0, 0.0, 3578116.43, 6060.129999999999, 0.0, 707011.7, 0.0, 43269.29, 11328.93, 2140.74, 826536.68, 4361.76, 23007.36]","[37449.05, 9644.29, 1494.6, 0.0, 279093.67, 127246.96, 138748.97, 211994.1, 0.0, 6721.14]",1.9220491259480166,158374.44611944442,4.398354696181301
MD,24019.0,"[1, 8, 0, 0, 0, 1, 0, 19, 0, 1, 0, 1, 0, 6, 1, 2, 1, 1, 71, 1, 3, 8, 0, 1, 0, 706, 8, 3, 9, 0, 4, 0, 5, 25, 27, 2]","[0.0, 21890.93, 0.0, 0.0, 0.0, 694.86, 0.0, 48297.05, 0.0, 0.0, 0.0, 0.0, 0.0, 9328.89, 6089.3, 13109.23, 13010.39, 0.0, 318333.41, 0.0, 1326.09, 7893.969999999999, 0.0, 0.0, 0.0, 15671019.94, 195000.0, 8217.06, 100940.03, 0.0, 43448.37, 0.0, 13146.09, 163535.07, 209080.45, 20222.07]","[0.0, 0.0, 0.0, 0.0, 51877.06, 295848.4, 80861.11, 3007150.31, 75261.43000000001, 62888.64]",1.9363251286820815,468460.6444611112,1.4190337063932705
MD,24021.0,"[3, 25, 0, 1, 1, 5, 7, 19, 0, 2, 13, 1, 0, 0, 1, 0, 0, 0, 64, 1, 2, 0, 2, 1, 0, 9, 2, 0, 4, 0, 2, 4, 4, 7, 5, 1]","[4002.61, 35831.71, 0.0, 312.7, 546.3, 4552.2, 18681.98, 157199.78, 0.0, 675.38, 76318.81000000001, 21131.55, 0.0, 0.0, 1259.53, 0.0, 0.0, 0.0, 939799.71, 990.0, 6408.15, 0.0, 18894.78, 0.0, 0.0, 10082.22, 1465.17, 0.0, 79240.65, 0.0, 0.0, 750.1, 16039.88, 16479.5, 18060.09, 0.0]","[5663.08, 42562.55, 0.0, 2104.63, 434548.68, 52573.68, 0.0, 88678.25, 6336.73, 0.0]",1.9053409479922894,39686.74445277778,5.570970091888373
MD,24023.0,"[4, 2, 0, 1, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 47, 0, 0, 0, 9, 1, 0, 2, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0]","[25660.66, 2691.58, 0.0, 0.0, 0.0, 0.0, 10210.08, 75289.51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 160787.62, 0.0, 465923.17, 0.0, 0.0, 0.0, 36409.83, 25995.120000000003, 0.0, 9653.64, 0.0, 0.0, 0.0, 0.0, 4941.4400000000005, 0.0, 6519.89, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 98110.21, 8338.12, 33005.67, 0.0, 24405.09, 0.0, 0.0]",1.8351597400779935,22891.18167222222,11.77921413999972
MD,24025.0,"[21, 26, 3, 0, 0, 4, 11, 7, 0, 3, 1, 2, 0, 0, 1, 1, 0, 0, 17, 1, 2, 21, 2, 0, 1, 102, 10, 3, 7, 1, 1, 5, 5, 16, 8, 4]","[88270.88, 102492.4, 6713.0, 0.0, 0.0, 31327.15, 50839.32, 15960.17, 0.0, 6145.05, 0.0, 17340.11, 0.0, 0.0, 0.0, 7578.25, 0.0, 0.0, 61913.630000000005, 0.0, 344.38, 124927.0, 0.0, 0.0, 0.0, 2023658.25, 82188.70999999999, 18184.0, 68844.84999999999, 0.0, 0.0, 12899.759999999998, 8700.23, 347277.32, 33177.36, 397.86]","[58364.28999999999, 0.0, 0.0, 8483.23, 372173.6, 737.65, 0.0, 26384.63, 15394.2, 0.0]",1.926548545932733,86366.10224166667,3.9492776244191226
MD,24027.0,"[1, 23, 1, 22, 2, 2, 8, 0, 0, 0, 1, 10, 1, 1, 0, 1, 1, 0, 4, 1, 0, 11, 2, 2, 0, 7, 0, 3, 11, 1, 3, 1, 1, 36, 9, 4]","[253.88, 110920.73, 1656.0, 42436.4, 845.8, 2574.23, 17307.35, 0.0, 0.0, 0.0, 0.0, 50781.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19327.95, 0.0, 0.0, 73129.06999999999, 0.0, 2184.36, 0.0, 16476.17, 0.0, 35750.98, 217883.7, 710.95, 1790.2, 0.0, 0.0, 482140.5, 8565.11, 9707.68]","[63098.64, 8161.21, 6568787.050000001, 9320.58, 7972460.85, 0.0, 12560.07, 5318.44, 24403.15, 2571.47]",1.9226412501210763,30401.191969444448,6.083239988409943
MD,24029.0,"[5, 16, 1, 0, 0, 1, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 0, 11, 0, 0, 0, 250, 3, 0, 0, 0, 0, 0, 5, 12, 7, 0]","[8869.09, 58533.46, 7162.84, 0.0, 0.0, 0.0, 0.0, 2100.76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 49753.61, 30440.73, 0.0, 0.0, 69689.88, 0.0, 0.0, 0.0, 7352185.36, 60000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26332.76, 376218.52, 57259.740000000005, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5362.04, 93492.14, 0.0, 0.0]",1.913771531357258,224959.63194999995,3.729156419341097
MD,24031.0,"[28, 56, 18, 1, 3, 8, 12, 18, 1, 2, 1, 2, 5, 2, 2, 2, 6, 0, 103, 1, 1, 1, 2, 4, 2, 15, 5, 5, 43, 3, 7, 10, 37, 27, 25, 13]","[68141.61, 364599.02, 18621.95, 0.0, 879.0, 1626.63, 16894.46, 109130.82, 0.0, 1362.4, 21924.8, 2710.0, 4000.0, 1477.55, 14590.8, 0.0, 21983.28, 0.0, 694018.73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17942.59, 10211.97, 3471.0, 534879.62, 16039.39, 12949.919999999998, 21425.82, 254303.15, 257649.05, 47344.09, 49046.990000000005]","[250948.74, 14661.64, 147707.26, 15651.78, 110649.92, 299380.58, 175518.2, 714259.23, 48153.09, 74391.02]",1.94227190882274,71311.79558055555,2.523818609650129
MD,24033.0,"[11, 38, 7, 2, 4, 8, 6, 25, 2, 1, 0, 2, 1, 1, 2, 4, 4, 1, 10, 4, 6, 3, 6, 6, 3, 57, 10, 9, 81, 9, 52, 25, 20, 117, 32, 23]","[2618.3, 147659.97999999998, 65701.4, 22438.2, 4159.08, 2880.12, 19107.09, 3373.6400000000003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9546.86, 3169.29, 2260.1, 7207.019999999999, 1314.23, 6385.179999999999, 45977.7, 0.0, 1288.23, 15146.28, 251224.98, 100502.95, 10878.15, 1326534.29, 7847.61, 312122.91, 65771.9, 47746.43, 897713.38, 53268.87, 92869.2]","[813618.48, 32643.95, 40124.87, 95427.45, 289558.41, 401342.39, 2068730.47, 82678.54000000001, 260369.61, 77552.37]",1.9577623104950455,97964.26029722222,2.339331705801974
MD,24035.0,"[2, 20, 4, 2, 3, 6, 1, 8, 1, 0, 0, 7, 6, 1, 2, 2, 1, 2, 52, 2, 5, 39, 5, 0, 1, 699, 2, 1, 10, 1, 3, 3, 16, 29, 16, 6]","[196.46, 28795.31, 502.5, 1351.92, 100.0, 4162.48, 0.0, 16210.45, 0.0, 0.0, 0.0, 5922.0, 1950.0, 0.0, 11295.4, 0.0, 4235.44, 0.0, 368133.14, 0.0, 1073.29, 304807.76, 5900.13, 0.0, 0.0, 12367424.86, 9536.54, 5965.51, 22347.67, 1082.36, 28516.37, 11971.15, 53265.170000000006, 199443.84, 108412.6, 26467.26]","[372533.95, 0.0, 3374.34, 0.0, 49025.380000000005, 100354.84, 308734.43, 479345.42, 0.0, 6986.76]",1.9440910418818824,377474.1558527777,1.3780137363311598
