state,countyCode,Year,totalClaimsPaid,totalActualLoss,numberOfClaims
VA,51187.0,1995,50000.0,63000.0,1
VA,51187.0,1996,4781503.48,15827125.0,192
VA,51187.0,1998,0.0,0.0,1
VA,51187.0,2000,0.0,0.0,1
VA,51187.0,2003,189674.96,220338.0,24
VA,51187.0,2004,0.0,0.0,1
VA,51187.0,2005,0.0,2950.0,1
VA,51187.0,2006,8176.25,9177.0,2
VA,51187.0,2010,19050.370000000003,21498.0,3
VA,51187.0,2011,126272.03,161682.0,16
VA,51187.0,2012,0.0,0.0,1
VA,51187.0,2014,121772.03,233615.0,24
VA,51187.0,2017,0.0,1169.0,2
VA,51187.0,2018,260398.87,259710.0,10
VA,51187.0,2024,8047.45,14663.0,2
VA,51191.0,1978,391.6,592.0,1
VA,51191.0,1980,270.0,920.0,1
VA,51191.0,1981,0.0,0.0,1
VA,51191.0,1982,2415.02,3066.0,6
VA,51191.0,1984,12890.32,16393.0,11
VA,51191.0,1994,2415.81,3169.0,1
VA,51191.0,1998,120216.38,131717.0,4
VA,51191.0,2002,184513.11000000002,219399.0,13
VA,51191.0,2003,133893.76,138552.0,6
VA,51191.0,2006,2216.15,2717.0,1
VA,51191.0,2009,1148.21,1648.0,2
VA,51191.0,2015,58875.54,62217.0,1
VA,51191.0,2017,0.0,0.0,1
VA,51191.0,2018,9060.1,10060.0,1
VA,51191.0,2019,47002.03,51779.0,6
VA,51191.0,2020,222259.66,260728.0,11
VA,51191.0,2021,0.0,0.0,1
VA,51191.0,2023,0.0,0.0,1
VA,51191.0,2024,534583.24,536397.0,10
VA,51193.0,1978,0.0,0.0,1
VA,51193.0,1980,0.0,0.0,1
VA,51193.0,1985,21076.68,24819.0,4
VA,51193.0,1993,0.0,0.0,1
VA,51193.0,1994,0.0,0.0,1
VA,51193.0,1996,311638.23,366013.0,22
VA,51193.0,1998,8000.53,11000.0,4
VA,51193.0,1999,925.81,1425.0,2
VA,51193.0,2003,4351359.89,4787724.0,91
VA,51193.0,2004,30000.0,0.0,2
VA,51193.0,2005,6437.01,6937.0,1
VA,51193.0,2006,1317820.1,1354020.0,52
VA,51193.0,2008,64100.76,74667.0,5
VA,51193.0,2009,1510.58,2296.0,1
VA,51193.0,2010,6509.94,8600.0,4
VA,51193.0,2011,138995.06,150008.0,13
VA,51193.0,2015,0.0,0.0,2
VA,51193.0,2018,7640.95,14188.0,4
VA,51193.0,2020,108812.76000000001,97317.0,5
VA,51193.0,2021,151070.31,156248.0,13
VA,51193.0,2023,0.0,0.0,1
VA,51195.0,1978,10007.83,12211.0,10
VA,51195.0,1979,4751.320000000001,5753.0,4
VA,51195.0,1980,6280.0,7080.0,6
VA,51195.0,1981,26042.089999999997,33402.0,9
VA,51195.0,1982,288399.32999999996,375592.0,67
VA,51195.0,1984,53835.43,73989.0,28
VA,51195.0,1987,0.0,0.0,2
VA,51195.0,1989,9791.609999999999,13291.0,10
VA,51195.0,1991,6888.0,14788.0,2
VA,51195.0,1993,597.8,2380.0,1
VA,51195.0,1994,26925.660000000003,32989.0,6
VA,51195.0,1995,4484.6,5985.0,1
VA,51195.0,1998,114.46,1452.0,1
VA,51195.0,2001,227665.40999999997,261925.0,18
VA,51195.0,2002,691211.06,806804.0,81
VA,51195.0,2003,151714.61000000002,175935.0,37
VA,51195.0,2004,1781.3899999999999,4527.0,2
VA,51195.0,2006,8258.23,9259.0,2
VA,51195.0,2011,159247.69,182121.0,14
VA,51195.0,2012,3175.2,4175.0,1
VA,51195.0,2013,3441.35,4441.0,1
VA,51195.0,2015,165789.85,192498.0,9
VA,51195.0,2016,31534.23,34477.0,2
VA,51195.0,2017,19912.7,19745.0,1
VA,51195.0,2018,137940.0,147561.0,8
VA,51195.0,2019,138406.07,0.0,6
VA,51195.0,2020,42856.78,43944.0,1
VA,51195.0,2021,1707.68,3708.0,1
VA,51195.0,2022,336654.82,319360.0,10
VA,51195.0,2023,0.0,0.0,1
VA,51195.0,2024,28007.75,27416.0,1
VA,51195.0,2025,0.0,0.0,5
VA,51197.0,1985,16032.54,17533.0,1
VA,51197.0,1989,12337.619999999999,14343.0,3
VA,51197.0,1992,81746.63,87404.0,2
VA,51197.0,1993,36355.51,44086.0,1
VA,51197.0,1995,20503.16,23164.0,2
VA,51197.0,1997,362.91,919.0,1
VA,51197.0,1998,1037.02,2037.0,2
VA,51197.0,2007,0.0,0.0,1
VA,51197.0,2009,8049.29,9050.0,1
VA,51197.0,2013,2800.29,3801.0,2
VA,51197.0,2015,7062.62,7141.0,1
VA,51197.0,2019,7448.54,6811.0,1
VA,51197.0,2020,17077.43,19076.0,2
VA,51197.0,2024,162664.07,161355.0,10
VA,51197.0,2025,0.0,0.0,1
VA,51199.0,1978,35816.39,39936.0,18
VA,51199.0,1979,375.16,576.0,1
VA,51199.0,1982,3774.8100000000004,5137.0,8
VA,51199.0,1984,0.0,0.0,1
VA,51199.0,1985,846.25,1847.0,3
VA,51199.0,1989,0.0,0.0,1
VA,51199.0,1991,700.11,1295.0,2
VA,51199.0,1992,2201.06,2701.0,2
VA,51199.0,1994,3861.86,7803.0,4
VA,51199.0,1995,0.0,0.0,1
VA,51199.0,1996,0.0,397.0,2
VA,51199.0,1997,0.0,0.0,1
VA,51199.0,1998,145250.27999999997,1092074.0,53
VA,51199.0,1999,150793.57,172706.0,49
VA,51199.0,2000,0.0,0.0,1
VA,51199.0,2002,1807.06,2307.0,3
VA,51199.0,2003,28640231.86,29029069.0,938
VA,51199.0,2004,30000.0,0.0,3
VA,51199.0,2005,0.0,0.0,1
VA,51199.0,2006,506311.44000000006,576245.0,73
VA,51199.0,2008,4451.58,5452.0,1
VA,51199.0,2009,3783981.6399999997,3996942.0,301
VA,51199.0,2010,0.0,0.0,3
VA,51199.0,2011,474362.91000000003,569861.0,65
VA,51199.0,2012,91482.63,101896.0,11
VA,51199.0,2013,0.0,0.0,2
VA,51199.0,2015,39754.689999999995,56560.0,9
VA,51199.0,2016,7565.709999999999,12317.0,4
VA,51199.0,2018,0.0,0.0,1
VA,51199.0,2019,1547.39,2883.0,1
VA,51199.0,2020,0.0,0.0,1
VA,51199.0,2022,0.0,0.0,1
VA,51199.0,2024,2591.55,8415.0,1
VA,51510.0,1978,18950.550000000003,22354.0,10
VA,51510.0,1979,36497.97,38698.0,7
VA,51510.0,1980,0.0,0.0,1
VA,51510.0,1982,8972.2,9572.0,1
VA,51510.0,1983,0.0,0.0,2
VA,51510.0,1985,23733.4,1264837.0,6
VA,51510.0,1986,2885.74,5317.0,2
VA,51510.0,1987,210.0,710.0,1
VA,51510.0,1989,0.0,0.0,2
VA,51510.0,1993,0.0,0.0,1
VA,51510.0,1996,111729.13999999998,134405.0,17
VA,51510.0,1998,0.0,0.0,1
VA,51510.0,1999,3876.49,4809.0,3
VA,51510.0,2000,2238.99,2739.0,2
VA,51510.0,2001,0.0,0.0,1
VA,51510.0,2003,1587340.9,1675556.0,53
VA,51510.0,2004,0.0,0.0,1
VA,51510.0,2005,0.0,0.0,3
VA,51510.0,2006,1126205.65,1305299.0,34
VA,51510.0,2007,0.0,0.0,1
VA,51510.0,2008,48302.55,51055.0,8
VA,51510.0,2009,4424.25,5424.0,3
VA,51510.0,2010,0.0,0.0,2
VA,51510.0,2011,28960.690000000002,40173.0,17
VA,51510.0,2012,0.0,0.0,4
VA,51510.0,2013,1464.96,4464.0,8
VA,51510.0,2014,1239.48,4988.0,5
VA,51510.0,2015,35810.67,50322.0,9
VA,51510.0,2017,0.0,0.0,2
VA,51510.0,2018,25788.59,32976.0,16
VA,51510.0,2019,2911824.53,2742930.0,81
VA,51510.0,2020,872001.59,938003.0,65
VA,51510.0,2021,327022.37,376379.0,26
VA,51510.0,2022,10877.150000000001,12877.0,4
VA,51510.0,2023,4280.24,7624.0,3
VA,51510.0,2024,0.0,0.0,1
VA,51520.0,1980,14384.68,24624.0,3
VA,51520.0,1982,4113.78,4715.0,3
VA,51520.0,1983,587.0,1087.0,1
VA,51520.0,1984,1508.29,2009.0,3
VA,51520.0,1994,4002.74,5003.0,1
VA,51520.0,1998,10853.67,20854.0,2
VA,51520.0,2001,15603.47,16604.0,1
VA,51520.0,2009,38610.53,44112.0,2
VA,51520.0,2012,0.0,0.0,1
VA,51520.0,2013,0.0,0.0,1
VA,51520.0,2015,0.0,0.0,1
VA,51520.0,2018,23281.5,23954.0,4
VA,51520.0,2021,14798.710000000001,16799.0,1
VA,51530.0,1978,2274.9,2938.0,3
VA,51530.0,1981,10331.92,10826.0,3
VA,51530.0,1984,228.09,789.0,1
VA,51530.0,1985,1944100.88,3150529.0,49
VA,51530.0,1987,4166.02,9667.0,7
VA,51530.0,1989,1000.0,2000.0,3
VA,51530.0,1992,611639.29,713423.0,55
VA,51530.0,1993,500.0,0.0,1
VA,51530.0,1995,1053440.21,1293249.0,95
VA,51530.0,1996,281191.07,377092.0,52
VA,51530.0,2003,79250.05,92155.0,6
VA,51530.0,2012,5031.42,6913.0,1
VA,51540.0,1979,88817.75,92702.0,10
VA,51540.0,1987,26060.13,29082.0,8
VA,51540.0,1989,616.65,1120.0,2
VA,51540.0,1994,0.0,488.0,1
VA,51540.0,1995,0.0,0.0,1
VA,51540.0,1996,32482.2,37753.0,4
VA,51540.0,2002,4262.98,5262.0,1
VA,51540.0,2003,0.0,3009.0,2
VA,51540.0,2010,0.0,0.0,1
VA,51540.0,2011,0.0,0.0,1
VA,51540.0,2012,0.0,0.0,1
VA,51540.0,2013,6269.12,10938.0,1
VA,51540.0,2014,3867.22,4982.0,1
VA,51540.0,2018,114849.98999999999,144465.0,8
VA,51540.0,2024,10094.72,11782.0,2
VA,51550.0,1978,16132.509999999998,18424.0,10
VA,51550.0,1979,0.0,0.0,4
VA,51550.0,1980,994.71,1396.0,5
VA,51550.0,1981,2121.35,3152.0,3
VA,51550.0,1982,38130.75,47015.0,23
VA,51550.0,1983,0.0,0.0,1
VA,51550.0,1984,9030.24,10744.0,2
VA,51550.0,1985,5749.58,6751.0,3
VA,51550.0,1986,1699.08,2200.0,1
VA,51550.0,1987,3672.96,9881.0,5
VA,51550.0,1988,9552.15,15139.0,9
VA,51550.0,1989,12969.04,16969.0,11
VA,51550.0,1990,50726.78,56505.0,11
VA,51550.0,1991,12997.36,15323.0,7
VA,51550.0,1992,67131.42,72512.0,16
VA,51550.0,1993,6013.76,8015.0,1
VA,51550.0,1994,7349.75,10104.0,8
VA,51550.0,1995,0.0,0.0,1
VA,51550.0,1996,10073.56,12076.0,8
VA,51550.0,1997,43527.5,58447.0,7
VA,51550.0,1998,461724.13,12674634.0,146
VA,51550.0,1999,661365.95,793814.0,211
VA,51550.0,2000,79280.26,94225.0,7
VA,51550.0,2001,0.0,0.0,1
VA,51550.0,2002,3783.48,4784.0,4
VA,51550.0,2003,5958469.45,6263961.0,558
VA,51550.0,2004,48169.920000000006,58287.0,7
VA,51550.0,2005,59777.66,64065.0,8
VA,51550.0,2006,1434014.4,1587052.0,125
VA,51550.0,2007,13350.980000000001,15352.0,4
VA,51550.0,2008,45515.770000000004,49159.0,11
VA,51550.0,2009,9346485.31,9382823.0,602
VA,51550.0,2010,114428.84,167538.0,33
VA,51550.0,2011,4701090.9,5195268.0,363
VA,51550.0,2012,631288.1699999999,732790.0,68
VA,51550.0,2013,94579.92000000001,190930.0,8
VA,51550.0,2014,141022.45,163487.0,19
VA,51550.0,2015,285094.55,336898.0,29
VA,51550.0,2016,2448703.52,2686718.0,205
VA,51550.0,2017,32448.48,65130.0,8
VA,51550.0,2018,47501.81,58091.0,11
VA,51550.0,2019,15876.689999999999,21719.0,8
VA,51550.0,2020,116353.88,116583.0,20
VA,51550.0,2021,14190.61,25014.0,9
VA,51550.0,2022,120245.01000000001,147656.0,21
VA,51550.0,2023,23411.26,24911.0,2
VA,51550.0,2024,23922.87,29055.0,5
VA,51570.0,1979,18602.07,21678.0,8
VA,51570.0,1984,2937.48,13007.0,8
VA,51570.0,1985,0.0,0.0,1
VA,51570.0,1992,0.0,0.0,1
VA,51570.0,1999,695834.61,1088844.0,18
VA,51570.0,2003,255979.88,269806.0,24
VA,51570.0,2004,39325.62,39758.0,4
VA,51570.0,2006,25779.28,37837.0,5
VA,51570.0,2007,0.0,0.0,1
VA,51570.0,2009,1503.68,2004.0,1
VA,51570.0,2018,45374.219999999994,49012.0,3
VA,51570.0,2020,99545.09,105266.0,3
VA,51570.0,2021,21499.12,25788.0,2
VA,51580.0,1978,10033.310000000001,11515.0,4
VA,51580.0,1979,2466.0,2866.0,1
VA,51580.0,1980,949.77,1351.0,1
VA,51580.0,1984,2599.98,4267.0,3
VA,51580.0,1985,595013.4,755840.0,65
VA,51580.0,1987,229.75,1000.0,1
VA,51580.0,1995,7756.38,8757.0,1
VA,51580.0,1996,247986.81,571556.0,60
VA,51580.0,1997,1178.9,2179.0,1
VA,51580.0,2000,507.78,1507.0,1
VA,51580.0,2003,0.0,714.0,1
VA,51580.0,2004,4857.43,7355.0,3
VA,51580.0,2006,4427.03,18928.0,2
VA,51580.0,2009,1338.28,2338.0,1
VA,51580.0,2013,0.0,0.0,1
VA,51580.0,2016,1036629.5599999999,1219912.0,59
VA,51580.0,2019,686.98,1687.0,1
VA,51590.0,1978,8427.19,13738.0,12
VA,51590.0,1979,26597.190000000002,30002.0,13
VA,51590.0,1982,910.68,1606.0,2
VA,51590.0,1983,1208.93,1709.0,1
VA,51590.0,1984,11445.24,12946.0,2
VA,51590.0,1985,2094.1,5287.0,1
VA,51590.0,1987,60006.3,92941.0,8
VA,51590.0,1995,16020.49,116286.0,4
VA,51590.0,1996,315461.85,392017.0,12
VA,51590.0,1998,617.76,1019.0,1
VA,51590.0,2002,1320.5,1995.0,1
VA,51590.0,2003,32835.49,34097.0,3
VA,51590.0,2006,0.0,0.0,1
VA,51590.0,2007,122356.67000000001,151137.0,3
VA,51590.0,2008,30406.379999999997,31879.0,2
VA,51590.0,2009,1349.79,2335.0,2
VA,51590.0,2010,28032.68,30034.0,1
VA,51590.0,2012,0.0,0.0,1
VA,51590.0,2013,222592.2,304977.0,6
VA,51590.0,2014,0.0,0.0,2
VA,51590.0,2016,18119.199999999997,20369.0,2
VA,51590.0,2017,148791.62,168791.0,1
VA,51590.0,2018,3361700.07,3862865.0,72
VA,51590.0,2019,2045.2,2440.0,2
VA,51590.0,2020,470917.65,515416.0,5
VA,51590.0,2024,72631.16,77833.0,3
VA,51595.0,1978,612.0,1012.0,2
VA,51595.0,1985,0.0,0.0,1
VA,51595.0,1996,0.0,0.0,1
VA,51595.0,1998,0.0,2000.0,1
VA,51595.0,2003,1104.61,10427.0,3
VA,51595.0,2004,666.55,2667.0,2
VA,51595.0,2011,3278.73,4279.0,1
VA,51595.0,2013,398.26000000000005,2397.0,1
VA,51595.0,2016,1598.09,2848.0,1
VA,51595.0,2018,13361.93,18359.0,2
VA,51595.0,2024,13349.38,14301.0,3
VA,51600.0,1978,0.0,0.0,3
VA,51600.0,1980,47334.99,48695.0,2
VA,51600.0,1985,0.0,0.0,1
VA,51600.0,1989,0.0,0.0,1
VA,51600.0,1992,0.0,0.0,1
VA,51600.0,1993,0.0,0.0,1
VA,51600.0,1998,0.0,0.0,1
VA,51600.0,2003,2098.94,2598.0,2
VA,51600.0,2006,266483.2,284796.0,7
VA,51600.0,2008,75468.42,77709.0,5
VA,51600.0,2010,1306.11,2307.0,1
VA,51600.0,2011,536371.35,540390.0,18
VA,51600.0,2012,0.0,0.0,1
VA,51600.0,2014,2260.78,2647.0,2
VA,51600.0,2015,2605.28,4600.0,1
VA,51600.0,2017,3416.89,4567.0,2
VA,51600.0,2018,0.0,0.0,1
VA,51600.0,2019,0.0,0.0,1
VA,51600.0,2021,2320.24,3570.0,1
VA,51600.0,2023,0.0,0.0,1
VA,51610.0,1978,2129.09,2730.0,2
VA,51610.0,1979,4496.42,4697.0,1
VA,51610.0,1996,0.0,1000.0,2
VA,51610.0,2001,9300.61,10300.0,1
VA,51610.0,2003,0.0,9849.0,3
VA,51610.0,2006,12649.89,15749.0,4
VA,51610.0,2008,6712.84,8097.0,3
VA,51610.0,2010,0.0,0.0,1
VA,51610.0,2011,162037.86000000002,196774.0,21
VA,51610.0,2013,2763.13,3891.0,1
VA,51610.0,2014,0.0,0.0,1
VA,51610.0,2015,210.06,1210.0,3
VA,51610.0,2018,14234.27,38143.0,6
VA,51610.0,2019,210293.16,224774.0,22
VA,51610.0,2020,41827.94,41920.0,1
VA,51610.0,2023,0.0,1045.0,1
VA,51620.0,1980,0.0,0.0,2
VA,51620.0,1981,0.0,0.0,1
VA,51620.0,1983,2695.2200000000003,3696.0,2
VA,51620.0,1992,1199.8,1749.0,2
VA,51620.0,1996,3572.8,4073.0,1
VA,51620.0,1999,994003.43,1097722.0,14
VA,51620.0,2003,5765.68,6267.0,1
VA,51620.0,2006,3951753.25,4505088.0,75
VA,51620.0,2010,2023.93,3200.0,2
VA,51620.0,2011,9330.22,13331.0,2
VA,51620.0,2012,0.0,0.0,1
VA,51620.0,2016,9263.82,16971.0,2
VA,51620.0,2024,0.0,0.0,1
VA,51630.0,1979,11054.18,12771.0,6
VA,51630.0,1984,1758.31,4093.0,2
VA,51630.0,1985,1848.64,2349.0,1
VA,51630.0,1989,0.0,0.0,1
VA,51630.0,1993,0.0,0.0,1
VA,51630.0,1995,51701.28999999999,59247.0,6
VA,51630.0,1996,43727.380000000005,47853.0,6
VA,51630.0,1998,551.84,1052.0,3
VA,51630.0,1999,44.0,544.0,2
VA,51630.0,2000,0.0,0.0,2
VA,51630.0,2003,0.0,0.0,1
VA,51630.0,2011,0.0,0.0,2
VA,51630.0,2014,4137.74,12221.0,2
VA,51630.0,2018,140537.21000000002,152298.0,5
VA,51630.0,2020,0.0,0.0,1
VA,51630.0,2022,0.0,0.0,1
VA,51630.0,2024,3747.22,6535.0,2
VA,51640.0,1979,3227.0099999999998,3828.0,2
VA,51650.0,1978,69236.04000000001,81386.0,54
VA,51650.0,1979,1982.4099999999999,2382.0,8
VA,51650.0,1980,0.0,0.0,1
VA,51650.0,1981,3608.27,5391.0,5
VA,51650.0,1982,66602.48999999999,87611.0,35
VA,51650.0,1983,1673.18,3423.0,8
VA,51650.0,1984,127.47,628.0,4
VA,51650.0,1985,12721.609999999999,16804.0,14
VA,51650.0,1986,3544.04,4547.0,2
VA,51650.0,1987,8983.98,10484.0,5
VA,51650.0,1988,1964.06,5033.0,6
VA,51650.0,1989,456.8,957.0,7
VA,51650.0,1990,0.0,0.0,1
VA,51650.0,1991,13305.440000000002,17488.0,6
VA,51650.0,1992,8977.78,11531.0,8
VA,51650.0,1994,28213.94,32198.0,5
VA,51650.0,1995,0.0,0.0,1
VA,51650.0,1996,6158.19,12680.0,20
VA,51650.0,1997,308.52,1058.0,3
VA,51650.0,1998,942446.0,5400038.0,225
VA,51650.0,1999,3216072.3,3500173.0,407
VA,51650.0,2000,205412.12,367242.0,46
VA,51650.0,2001,0.0,0.0,5
VA,51650.0,2002,14454.130000000001,18454.0,7
VA,51650.0,2003,33361027.240000002,35520960.0,2310
VA,51650.0,2004,103582.94,98827.0,30
VA,51650.0,2005,59793.979999999996,66785.0,16
VA,51650.0,2006,3186613.94,3679047.0,259
VA,51650.0,2007,0.0,2929.0,4
VA,51650.0,2008,115762.97,124386.0,10
VA,51650.0,2009,19905249.0,20029510.0,1190
VA,51650.0,2010,133573.37,179705.0,45
VA,51650.0,2011,4018186.81,4576499.0,395
VA,51650.0,2012,4128977.24,4472999.0,284
VA,51650.0,2013,0.0,417.0,1
VA,51650.0,2014,1065018.1500000001,1154645.0,69
VA,51650.0,2015,213310.88,280374.0,51
VA,51650.0,2016,2330902.99,2501711.0,144
VA,51650.0,2017,57869.78999999999,63596.0,4
VA,51650.0,2018,214247.1,237084.0,12
VA,51650.0,2019,6269.96,7269.0,4
VA,51650.0,2020,53872.33,75495.0,29
VA,51650.0,2021,15994.82,27438.0,7
VA,51650.0,2022,60126.13,73356.0,10
VA,51650.0,2023,9596.42,10823.0,2
VA,51650.0,2024,16335.369999999999,16754.0,6
VA,51650.0,2025,0.0,0.0,1
VA,51660.0,1979,0.0,0.0,1
VA,51660.0,1980,813.05,1014.0,2
VA,51660.0,1982,75.0,275.0,1
VA,51660.0,1984,3700.0,5055.0,2
VA,51660.0,1985,23936.15,24938.0,3
VA,51660.0,1987,38720.64,40039.0,2
VA,51660.0,1989,3158.1,3659.0,2
VA,51660.0,1992,979.41,1971.0,1
VA,51660.0,1996,77250.88,241347.0,15
VA,51660.0,1998,0.0,0.0,2
VA,51660.0,1999,0.0,0.0,1
VA,51660.0,2003,91029.49,103192.0,4
VA,51660.0,2004,0.0,0.0,1
VA,51660.0,2010,33400.88,34402.0,1
VA,51660.0,2011,0.0,0.0,1
VA,51660.0,2012,28293.08,86365.0,3
VA,51660.0,2013,15304.02,17303.0,1
VA,51660.0,2015,0.0,1804.0,1
VA,51660.0,2016,1774.21,3093.0,1
VA,51660.0,2018,343942.76,356480.0,4
VA,51660.0,2019,22202.41,32202.0,1
VA,51660.0,2021,8472.15,10209.0,1
VA,51660.0,2024,68667.75,78029.0,4
VA,51670.0,1999,11127.98,12627.0,2
VA,51670.0,2001,37120.69,38120.0,2
VA,51670.0,2003,73617.2,91169.0,6
VA,51670.0,2009,610.35,1600.0,1
VA,51670.0,2011,3398.22,4180.0,1
VA,51670.0,2016,22472.45,24972.0,3
VA,51670.0,2020,22389.78,22860.0,3
VA,51678.0,1978,1845.77,2447.0,3
VA,51678.0,1982,1337.9699999999998,1940.0,3
VA,51678.0,1985,9351.0,9851.0,2
VA,51678.0,1992,39267.4,41768.0,5
VA,51678.0,1995,80849.37,97284.0,12
VA,51678.0,1996,111409.51,122258.0,8
VA,51678.0,1998,9322.87,11323.0,1
VA,51680.0,1978,7451.780000000001,8652.0,6
VA,51680.0,1979,579.32,980.0,2
VA,51680.0,1981,36551.51,38000.0,1
VA,51680.0,1982,7930.6900000000005,10898.0,12
VA,51680.0,1985,1620299.5,1836203.0,7
VA,51680.0,1987,83182.42,88405.0,14
VA,51680.0,1988,0.0,0.0,1
VA,51680.0,1989,123266.58,130205.0,15
VA,51680.0,1990,0.0,0.0,1
VA,51680.0,1992,306270.86,316951.0,16
VA,51680.0,1993,0.0,0.0,3
VA,51680.0,1995,172678.34,204950.0,12
VA,51680.0,1996,1257410.88,1312645.0,35
VA,51680.0,1998,0.0,0.0,1
VA,51680.0,1999,0.0,0.0,1
VA,51680.0,2003,2051.7,2551.0,2
VA,51680.0,2006,0.0,0.0,1
VA,51680.0,2010,11421.619999999999,27529.0,4
VA,51680.0,2018,365414.03,539157.0,11
VA,51680.0,2019,0.0,0.0,1
VA,51680.0,2020,0.0,0.0,1
VA,51680.0,2021,2806.02,3805.0,1
VA,51680.0,2023,78865.83,181537.0,3
VA,51683.0,1978,0.0,0.0,1
VA,51683.0,1979,1963.0,2163.0,1
VA,51683.0,1985,2985.05,4136.0,1
VA,51683.0,1986,17655.7,20203.0,2
VA,51683.0,1998,2568.11,3068.0,2
VA,51683.0,2003,0.0,0.0,1
VA,51683.0,2006,17339.34,18339.0,2
VA,51683.0,2011,46335.55,51500.0,7
VA,51683.0,2012,0.0,0.0,1
VA,51683.0,2014,4584.34,5250.0,1
VA,51683.0,2017,12671.63,13908.0,2
VA,51683.0,2020,13269.26,11961.0,1
VA,51683.0,2022,0.0,0.0,1
VA,51683.0,2023,0.0,0.0,1
VA,51683.0,2024,0.0,0.0,1
VA,51685.0,1978,112.0,312.0,1
VA,51685.0,1981,0.0,0.0,1
VA,51685.0,1986,4142.98,5600.0,1
VA,51685.0,2014,0.0,0.0,1
VA,51685.0,2019,4890.29,5890.0,1
VA,51700.0,1978,5233.65,6433.0,6
VA,51700.0,1979,26227.15,29062.0,13
VA,51700.0,1980,5059.32,6390.0,2
VA,51700.0,1981,21210.12,23735.0,6
VA,51700.0,1982,94786.86,117252.0,10
VA,51700.0,1984,0.0,0.0,1
VA,51700.0,1985,941.13,2019.0,3
VA,51700.0,1987,25500.0,57000.0,1
VA,51700.0,1988,0.0,0.0,2
VA,51700.0,1989,0.0,0.0,2
VA,51700.0,1990,0.0,1465.0,3
VA,51700.0,1992,10968.19,12194.0,4
VA,51700.0,1996,0.0,0.0,1
VA,51700.0,1997,1614.82,2365.0,3
VA,51700.0,1998,61450.45,188475.0,23
VA,51700.0,1999,1030497.14,1109031.0,146
VA,51700.0,2000,3087.1800000000003,12041.0,6
VA,51700.0,2001,0.0,0.0,2
VA,51700.0,2002,0.0,0.0,4
VA,51700.0,2003,2507680.3499999996,2659532.0,168
VA,51700.0,2004,81731.27,57613.0,10
VA,51700.0,2005,14261.8,16464.0,4
VA,51700.0,2006,2052968.8399999999,2166553.0,63
VA,51700.0,2009,3223388.75,3371478.0,117
VA,51700.0,2010,126394.23000000001,142102.0,24
VA,51700.0,2011,1174258.02,1316924.0,70
VA,51700.0,2012,5866767.23,6230541.0,186
VA,51700.0,2013,0.0,0.0,1
VA,51700.0,2014,3465865.0,3608673.0,73
VA,51700.0,2015,60486.07,67669.0,4
VA,51700.0,2016,3597646.7,3822520.0,60
VA,51700.0,2017,0.0,1496.0,2
VA,51700.0,2018,214952.19,204188.0,11
VA,51700.0,2019,0.0,0.0,1
VA,51700.0,2020,123884.48999999999,141992.0,16
VA,51700.0,2021,29857.56,33466.0,4
VA,51700.0,2022,18504.63,21504.0,2
VA,51700.0,2023,0.0,0.0,4
VA,51700.0,2024,0.0,1861.0,2
VA,51710.0,1978,197688.14,222670.0,91
VA,51710.0,1979,108614.29999999999,145693.0,15
VA,51710.0,1980,15412.84,16814.0,12
VA,51710.0,1981,5448.26,6049.0,6
VA,51710.0,1982,183739.03,231675.0,70
VA,51710.0,1983,2599.1,3300.0,11
VA,51710.0,1984,10533.29,18540.0,4
VA,51710.0,1985,2224.6099999999997,3982.0,10
VA,51710.0,1986,1526.21,2716.0,4
VA,51710.0,1987,29662.01,53269.0,13
VA,51710.0,1988,7706.72,11327.0,7
VA,51710.0,1989,154783.38999999998,166281.0,12
VA,51710.0,1990,54473.8,155182.0,30
VA,51710.0,1991,6033.58,13055.0,16
VA,51710.0,1992,21082.280000000002,132107.0,28
VA,51710.0,1993,136.0,636.0,5
VA,51710.0,1994,46437.630000000005,56057.0,19
VA,51710.0,1995,0.0,0.0,3
VA,51710.0,1996,2331.44,4204.0,13
VA,51710.0,1997,30845.96,35193.0,11
VA,51710.0,1998,1705721.75,21603202.0,421
VA,51710.0,1999,1439377.79,1743072.0,409
VA,51710.0,2000,16930.739999999998,29482.0,18
VA,51710.0,2001,101402.44,113844.0,6
VA,51710.0,2002,62075.200000000004,69662.0,13
VA,51710.0,2003,16239516.27,18058652.0,1315
VA,51710.0,2004,410629.23,434327.0,39
VA,51710.0,2005,65623.29,69126.0,7
VA,51710.0,2006,2422875.34,2659533.0,232
VA,51710.0,2007,30894.52,33896.0,5
VA,51710.0,2008,63661.990000000005,72601.0,15
VA,51710.0,2009,24085852.84,24800190.0,1504
VA,51710.0,2010,379126.15,446485.0,72
VA,51710.0,2011,11767844.91,12689738.0,770
VA,51710.0,2012,2572073.84,2646900.0,210
VA,51710.0,2013,102597.62,86282.0,16
VA,51710.0,2014,67623.5,77715.0,19
VA,51710.0,2015,416720.12,510877.0,62
VA,51710.0,2016,5410876.86,5965704.0,374
VA,51710.0,2017,17652.88,59510.0,15
VA,51710.0,2018,204775.71,213512.0,16
VA,51710.0,2019,62801.32,78024.0,16
VA,51710.0,2020,148516.52,170514.0,22
VA,51710.0,2021,28961.71,28945.0,6
VA,51710.0,2022,82126.17,99412.0,18
VA,51710.0,2023,80259.25,91669.0,11
VA,51710.0,2024,13131.43,18988.0,6
VA,51710.0,2025,0.0,0.0,1
